user_id,recommended_items
293230,2185746 1330328 685972 136891 812546
293829,1386412 1079601 657183 2791339 1162250
293897,2822479 117018 1604573 1297289 1382937
294038,1180447 1035522 2446984 1600792 2160496
294223,1485223 1640028 1288775 1196133 675571
294763,2062686 2479743 2776704 386410 695430
295245,913976 2547830 1977580 1915176 1745801
295246,1221097 1230659 2588710 1560443 2049896
295406,1125276 2474911 1807932 21112 1596007
295664,343377 1227893 657183 1386412 2791339
295757,381044 491817 172836 1140869 926442
295936,2301803 2687072 1769752 1162250 1147750
295986,703967 1401427 563696 1031849 470426
296171,1398399 1986537 1260174 1073158 1126599
296216,595729 625711 473429 2712481 1443706
296569,298007 2568878 474734 1416932 941961
296616,2251704 1918359 909789 1364348 2723239
297057,1053452 471520 784737 1162250 1244196
297133,1053452 1576126 1244196 1133414 1069281
297491,1176437 997790 2040754 1084545 253892
297705,1180447 1035522 2446984 1600792 2160496
297802,1180447 1035522 2446984 1600792 2160496
297803,2116083 2063098 2824790 2282373 1448909
298022,546415 377222 988691 698123 2277810
298051,110711 117018 2795800 374376 2705759
298291,1887373 580835 2834832 1808650 2496678
298319,1233470 1069281 1053542 1053452 2778525
298383,437610 2269157 1247721 344424 2211639
298686,1165605 2160364 1212118 2073556 2294213
299289,2529364 1675903 852085 986950 2825431
299998,1133414 1201171 1237071 471520 1053452
300048,2546303 2071531 1172251 671359 2825431
300188,2778525 1021509 2530608 823512 545626
300630,1180447 1035522 2446984 1600792 2160496
300841,1180447 1035522 2446984 1600792 2160496
301198,2040947 1749358 10571 2795800 311317
301365,11478 1934421 295084 546588 2154575
301831,57892 352690 1167018 2353771 1230926
303124,1233470 1053542 2778525 1053452 1244196
303212,507069 184482 616547 553435 1852396
303865,2742570 683831 78948 1196039 4029
304282,117018 110711 689551 1422357 1438082
304302,2813729 2241130 1278190 2738695 1290818
304815,1180447 1035522 2446984 1600792 2160496
304886,1325517 1836672 2454760 790718 2112431
305244,452716 2597778 161113 271998 1583512
305308,2041656 1130719 2233456 2586032 2730942
305394,1938881 1053542 77400 339883 537536
305440,1162583 686902 1340335 1976901 1973486
306260,2234790 92714 758056 364394 1550605
306361,1330328 1056667 2802026 2250299 1119495
306954,1636794 875296 1147025 1104321 1657356
307140,1653439 1747258 1834738 318124 549646
307380,1677336 952102 158526 1829314 1198305
307565,1056667 1054461 2129275 2834858 2705759
308560,1423069 2647727 1259368 220554 1793593
308721,1180447 1035522 2446984 1600792 2160496
308918,1180447 1035522 2446984 1600792 2160496
308928,1180447 1035522 2446984 1600792 2160496
309117,1386412 1092821 2593483 1695664 657183
309210,1857507 1430703 1898849 2183922 1120107
309237,1180447 1035522 2446984 1600792 2160496
309327,8534 1974416 2267882 2633893 201703
309819,2591944 587796 266412 1244196 1443706
310647,2031981 569889 2466095 1673229 1287265
310688,967007 472040 723096 1928254 458876
310731,536047 2532610 722433 2522554 84893
311157,1180447 1035522 2446984 1600792 2160496
311243,813640 367526 2002498 1834362 1649938
311454,1180447 1035522 2446984 1600792 2160496
311479,301648 83172 2636095 1233637 2275620
311636,2230175 1669539 2702095 1051740 454405
312087,2086041 2529364 1150235 2685765 1299729
312613,2439335 226749 611103 665771 2802608
312747,1711530 1107712 1706622 2816866 737769
313185,2155146 1114982 1506186 2403747 1945407
313463,1180447 1035522 2446984 1600792 2160496
313967,1422652 2759974 609151 794189 2669570
315123,1180447 1035522 2446984 1600792 2160496
315657,2459081 1133414 1237071 468120 1679143
315745,419011 2358368 110711 1627100 2096295
316118,1477734 295634 2778525 2274299 831258
316883,1443706 1244196 2712481 1053452 738213
317507,207240 1267146 1552411 2360316 1221081
318666,1180447 1035522 2446984 1600792 2160496
318686,1180447 1035522 2446984 1600792 2160496
318896,1180447 1035522 2446984 1600792 2160496
319051,1053452 1201171 2031981 266412 2005388
319061,641134 841437 131881 2809308 2051674
319177,51143 2160042 1102456 30878 2660931
319407,866195 2433487 512624 1458602 2778525
319492,536047 1386412 784737 830073 657183
319758,1180447 1035522 2446984 1600792 2160496
321571,291669 2786146 300233 2086041 2235265
321693,1180447 1035522 2446984 1600792 2160496
322072,1233470 2371338 2466095 1053542 1053452
322278,2791339 437245 2282652 1386412 2202263
322311,621957 2282190 759501 2100823 700925
322871,1180447 1035522 2446984 1600792 2160496
323284,84369 2636095 1472220 2222699 2657497
323430,1180447 1035522 2446984 1600792 2160496
323851,1325341 1669539 1051740 2230175 1092821
324076,1024721 1009321 239972 2778525 340612
324447,1180447 1035522 2446984 1600792 2160496
325060,96684 1056228 349760 2694837 2473477
325184,2037477 1261539 2477038 1728212 2351592
325656,784737 1528519 657183 1053452 536047
325812,648824 1350472 1584952 997501 2373106
326196,112809 2397044 2367494 2097642 1982846
326583,1330350 784737 536047 2106311 291669
326640,1180447 1035522 2446984 1600792 2160496
326988,925176 2778201 2564608 2514346 1982706
327123,2441881 2353095 1306330 1758661 1439277
328272,1335209 2494770 2323933 2810667 2754501
328657,300233 291669 215982 2786146 1117449
328748,317172 2765407 458675 27369 1317699
329280,1032371 1014523 1458602 868804 2774273
329334,1180447 1035522 2446984 1600792 2160496
329778,484900 1041031 1151168 411553 2430558
331268,1180447 1035522 2446984 1600792 2160496
332340,2705759 73696 702386 2625619 1477642
333377,2778525 823512 1053542 1742926 1244196
334151,1180447 1035522 2446984 1600792 2160496
334179,52660 1460410 410188 125288 102963
334547,2430891 2206847 1967011 1281736 2008676
334773,2312490 251069 1836075 1819902 850201
334885,366927 636889 215219 1079601 1617715
335074,1063997 2232658 2456593 632164 2298488
335341,1672211 579292 2687072 744213 1160495
335345,84304 1899627 2047542 2622787 1386412
335645,2788870 1470002 2004222 751897 466267
336646,1180447 1035522 2446984 1600792 2160496
336953,478799 862574 2027990 1717754 2453690
337008,1091214 2343478 51108 2333878 536488
338125,1787975 602915 1150235 640181 846810
338191,2593483 1675903 2413494 1119495 295666
338274,430209 170844 930326 698651 1115692
338391,1053452 2161769 1777889 1244196 2638669
338736,1729896 716703 677951 952102 1424181
338785,1701749 1683834 2044693 1201171 445231
338832,640181 1053542 152021 2530874 177825
338876,2313052 196659 2450470 1091005 343292
338903,1180447 1035522 2446984 1600792 2160496
339730,1180447 1035522 2446984 1600792 2160496
339911,2409634 194241 1140869 2691749 1708813
340070,1400957 437245 2462883 387569 955572
340189,2778525 1742926 823512 2660436 1053542
340622,1239082 494815 931728 2581278 1517965
340788,1180447 1035522 2446984 1600792 2160496
341045,1601025 2011721 1162658 1777101 1501877
341278,2463631 2752045 1071429 1232124 1605642
341407,2293820 2040947 1749358 10571 1808280
341477,2389758 2485617 1742383 639371 621654
341752,1624781 1496435 2322953 443598 69579
342207,1759840 1079990 967007 170089 1341136
342501,943718 1087072 81551 1877964 2706865
343007,2313894 1830993 2293736 1244196 1747233
343232,2770160 882543 1496156 1681825 2356211
343351,1180447 1035522 2446984 1600792 2160496
343590,2236793 2002097 788526 784181 1605963
344484,1479777 2387968 2376238 812112 1447838
344537,716408 2215552 2584268 965108 113059
344738,1180447 1035522 2446984 1600792 2160496
345226,2078471 454934 1050614 137315 2203463
346151,1679143 1201171 1133414 1237071 468120
346188,750048 699104 1025827 1908401 2210459
346670,536047 1386412 784737 830073 657183
347368,2593483 2650926 2049946 1212118 2422536
347629,1053452 2106311 1244196 1133414 657183
347727,1928254 1386412 2791339 472040 1732848
347740,2183288 740066 2607482 2226682 2432994
347843,1133414 117018 110711 1920047 1053452
347923,1180447 1035522 2446984 1600792 2160496
347968,1386412 657183 1162250 2791339 1053452
348049,1201171 2487208 1984327 1053452 2295019
348597,732576 102812 768246 1446411 987858
349235,2698338 2195112 300233 215982 2786146
349887,799861 2098577 1005728 1288082 1194926
350190,499178 2630439 1101229 2553402 602915
350374,996687 1761753 2085139 2563150 1111660
351608,1180447 1035522 2446984 1600792 2160496
351781,1180447 1035522 2446984 1600792 2160496
352292,608289 2414164 679627 955143 1552001
352356,1024721 8534 1108883 171971 814662
352462,1437485 452334 1663942 2572692 1018726
353051,967007 472040 1928254 723096 2354697
353098,2546303 1294034 1007375 1948123 2150585
353561,1001431 868441 973863 1523307 1302336
353700,1823518 1476699 868249 2778525 783000
353971,1074365 1557292 76314 675502 1375814
354041,1053452 1244196 1133414 1233470 784737
354090,2778525 1041709 387248 1742926 823512
354151,1409508 154651 1915176 2791811 1536782
354258,1514033 1573321 1728143 2053352 2829667
354327,1954556 2255479 374792 2347392 517571
354680,2158063 1367138 909167 1569910 1576126
355733,1874971 1099835 542469 1956145 1130831
356212,2414830 2065842 1027428 2096789 2685678
356528,1053452 1244196 380595 2298243 1133414
357356,1113937 1045268 2590849 2288244 794365
357669,885774 929676 795125 389565 273279
357683,1631748 1218606 1973396 840059 561248
357815,1180447 1035522 2446984 1600792 2160496
358534,1211336 2832662 384116 1652172 1186770
359570,846810 1943244 89560 640181 1471467
359602,1090310 117372 1550643 2459081 542469
359668,1873936 668759 2586734 1861119 1888821
359804,2070093 2234111 1987474 715272 695332
360374,1180447 1035522 2446984 1600792 2160496
360379,1604145 2638669 105999 1550605 2818126
360777,460717 794156 1886939 984114 2271421
360858,2791339 1728143 1386412 657183 1984327
360883,1684123 245823 1263299 2048669 131643
360961,2636095 1310205 499178 1212629 2739859
362196,1180447 1035522 2446984 1600792 2160496
362363,1248425 412102 1014523 7589 1458602
362469,1133414 2420135 1576126 1237071 468120
362675,2791339 1984327 1386412 657183 343377
363015,2296436 202762 2701950 1811146 2023495
363309,1246890 1031327 2776824 505407 1447968
363717,1086695 1150235 2710673 927275 262385
363836,2670591 2096789 1451951 1965763 540300
364691,1024000 542825 2336274 523541 2157670
365011,1180447 1035522 2446984 1600792 2160496
365212,1180447 1035522 2446984 1600792 2160496
365523,2720356 2353771 149808 243727 413632
365765,934577 245781 2619522 2642920 1101860
367414,1881096 205039 1330350 1443706 2243298
367455,1180447 1035522 2446984 1600792 2160496
368595,640099 2068692 1368230 2792434 1470002
368866,1972115 2148784 168219 934469 2384418
369323,939550 1714427 2215552 863419 1657169
369388,2182900 495268 2588369 1208444 1070094
369416,2750191 1317915 686722 90273 1975150
369649,931519 43306 1717731 2221726 1963559
370123,2225335 2750191 1579066 1472343 307565
370379,1079601 366927 636889 1908119 2579350
370588,507428 2105963 1120107 2704123 1884669
371691,930591 1746915 843445 1274336 1126538
371867,1321367 385889 1784975 1981457 763368
372185,2336793 1675344 647772 2704478 1563999
373576,923245 952102 1453160 1902635 2164654
374399,799322 1024721 1065465 2701383 2086265
374449,1475452 245405 1006271 186879 459760
374495,1067189 28255 2378684 1023434 1328208
374615,1984327 2791339 657183 1162250 2106311
374710,1443706 2591944 1244196 1793991 266412
374755,2280663 1967371 868804 1865310 1032371
375029,1180447 1035522 2446984 1600792 2160496
375288,2768923 2433185 2546327 145120 2171176
375306,1438082 286278 338012 429221 1093296
375608,1644114 2177739 731126 1080406 533554
375901,1067291 2726711 2686242 247107 1501492
375919,668899 128644 1443706 2031981 1053452
376175,2435832 1446760 931482 177547 1217083
376178,820002 234556 1382416 938122 1585669
376424,329583 2359065 919523 246170 707930
377134,1866014 2319540 1380445 2682804 2458728
377996,162125 671359 2180930 1241389 1398815
378224,1180447 1035522 2446984 1600792 2160496
378257,1777103 2053679 2735424 1166280 2362507
379874,1596944 1065709 1789500 2159368 2049597
380204,2164723 1728143 1590899 2260494 1982972
380266,934577 2767539 2657497 1900183 2014994
381388,2774273 652041 2222699 1311154 2257514
381862,1620303 1131105 1179611 1301133 2590720
381864,315676 1038331 923541 473429 1788671
381904,2593483 1938369 1132612 2535688 1044973
382843,1386412 902482 2556082 2619129 657183
383556,1053452 1244196 2091019 818215 779190
383628,2347945 976505 2072516 2514346 2677736
383719,1624781 2713095 347061 1181478 2094056
384102,1180447 1035522 2446984 1600792 2160496
384592,2187911 1200359 591901 1516671 656216
384742,2073529 123967 387155 756086 2621021
384810,1330350 1117449 1334568 1172251 2546303
384870,934577 2642920 1101860 1751372 1847076
385900,1180447 1035522 2446984 1600792 2160496
385951,357703 2184068 714060 2637535 418200
386121,1180447 1035522 2446984 1600792 2160496
386183,358291 965168 2730930 5350 2328018
386273,1427250 1419444 748663 1123592 466597
387369,1417448 689832 2225242 1047312 2577422
387468,1180447 1035522 2446984 1600792 2160496
387523,928618 2194751 1562544 10233 2297101
387867,62273 1607506 1240865 2780254 1142077
387966,1053542 2487208 1233470 2778525 1053452
387999,2295790 2705484 715061 477560 2766686
388704,1830993 2693538 1562880 817354 2652606
388705,906846 956208 2401732 2335072 57147
388740,2080578 680312 2630449 1174620 924988
389306,1537391 1326596 852251 1643242 859661
389613,2658124 1399233 240873 193454 607978
389757,518758 1550605 105999 1464202 859993
389776,1074013 2591440 2733672 770613 2672305
389851,2016772 1828156 326016 2141633 1005706
390355,1053452 1244196 1133414 784737 1233470
390705,2107649 2012548 1196031 2766381 924609
390747,1265718 1547170 1750525 2170610 1199497
390753,734196 242449 1386412 1701087 1712719
391092,2164477 2418842 1255884 1266531 802145
391398,1134495 422508 175197 2587013 1321421
391678,1053452 1244196 1133414 1233470 784737
391820,1297250 477897 744773 1427857 2514483
391952,2778525 823512 1053542 1742926 299236
392137,1492887 562726 2600575 1052097 1426791
392248,1073158 2546303 882543 1172251 1334568
394093,2710673 1665410 1352463 1309529 2803357
394177,1053452 536047 1233470 2409634 1244196
394673,744945 525247 2188080 1124461 686722
394712,2778662 429123 2157347 761471 160181
394757,2298243 2295790 35932 513644 2127850
395593,2156629 1244787 1386412 450325 2413494
395610,285749 2580281 343292 1684123 1321367
395748,1417876 1885639 2433487 199523 1712719
396312,1180447 1035522 2446984 1600792 2160496
396430,2348573 382526 1091115 2499786 2235448
396942,1687268 2093466 1164968 1785014 924713
397372,1117449 1895272 1073158 300233 1334568
398117,1180447 1035522 2446984 1600792 2160496
398135,536047 1044973 1386412 306921 57460
398450,2402625 2831562 794156 2629798 1230659
398804,1714427 939550 2579533 1090298 863419
399520,265522 294812 2083881 1056667 770613
399940,1180447 1035522 2446984 1600792 2160496
400156,2435845 872103 2332355 2296112 1031734
400283,767563 2445350 611103 1512028 2462072
400524,1117233 2546303 1275711 567560 1172251
400755,45373 2781618 2417644 2415033 2276136
400982,2778525 1500071 1218572 823512 1053542
401140,1576126 2437289 1211336 542469 1053452
401368,2778525 1742926 823512 1053542 299236
401405,2813729 2241130 1278190 2034234 2808334
401449,1269685 2710106 1510180 1814222 657183
402161,677711 2457956 2616050 522349 2608328
402642,1816977 118115 2136354 563229 2152621
403365,1486097 1450555 1752047 1941455 181186
403467,1180447 1035522 2446984 1600792 2160496
403616,1180447 1035522 2446984 1600792 2160496
404205,2516430 2319067 1299833 465703 933959
404507,1726605 1052349 546281 2138292 405536
404746,1140870 1773087 902049 1898183 1560147
404956,1194436 2708595 406777 2773384 1291835
405505,2102697 2807877 2123627 2770160 1277973
405853,648824 2791278 2109177 500423 2037477
406150,1544403 1832828 791121 892623 685972
406448,244777 1602405 107638 1993954 1350991
406606,1180447 1035522 2446984 1600792 2160496
406902,2183288 1019672 261625 278589 762719
407059,2294453 590897 227441 1242727 1564530
407702,1180447 1035522 2446984 1600792 2160496
407865,2795800 788342 26726 1535962 1301191
407998,2669570 1859350 117727 864642 476708
408069,2598896 335824 1356264 2694047 551635
408473,1053452 1244196 2487208 1133414 657183
408491,1173621 2128544 265522 342408 914041
408738,47583 984114 2506235 2024094 134458
408816,668361 1433917 1950186 738213 1443706
409521,1100012 689832 152305 490987 2748150
409801,1180447 1035522 2446984 1600792 2160496
410019,2002097 1352341 1171271 2295019 1386412
410839,493729 1228633 1324368 46015 117291
411683,1368635 1056502 722433 2483915 2492187
412316,836451 1085517 1201171 2227153 1386634
412545,2778525 2650926 2148901 16356 973448
412599,1180447 1035522 2446984 1600792 2160496
412794,2024094 2752423 47583 794156 1886939
412994,1694969 506539 2777806 1849765 2446414
413044,2778525 2310379 823512 257339 1040073
413319,1776330 1566231 657183 1244196 2031981
413967,1180447 1035522 2446984 1600792 2160496
414192,2462072 984924 2401732 117018 2589412
414278,767198 1628945 2428937 233666 2579072
414946,1180447 1035522 2446984 1600792 2160496
415108,2829097 1589445 405199 1536546 2218121
415329,1928254 472040 723096 2354697 460717
415354,1545478 598787 2568118 1572657 1256376
415684,911450 1751093 1967670 2248218 749431
415782,734196 1453631 784737 867992 1386412
415887,1742926 2778525 823512 2816640 299236
416382,984924 84304 295634 2512414 116585
416709,1180447 1035522 2446984 1600792 2160496
416812,2476293 1954214 1367313 479285 1659440
416978,919509 2447333 941713 1751714 1123354
417152,162125 1300256 1669777 2500839 64723
417634,2673740 1939406 601990 369590 1092821
417942,1443706 1244196 110711 1053452 657183
419072,1409028 2258816 1123592 428698 2401680
419438,203016 2604343 2066292 2202474 782337
419594,1318819 734248 30031 2577934 349653
419655,278589 1172080 1244196 1487760 79531
419971,1576126 542469 1949821 1053452 1237071
420070,1336826 1905455 1150284 278589 437971
420103,1180447 1035522 2446984 1600792 2160496
420281,2822479 1830993 470426 2470649 1604573
420319,1180447 1035522 2446984 1600792 2160496
420431,1092821 611103 2221726 1297289 2025682
420646,2335072 177825 638712 21921 1617715
420793,1755502 1644077 1575494 1822084 357363
420917,1816086 182172 812466 1980620 430675
421161,2802608 2825431 319805 518862 624081
421238,1576126 542469 1053452 909167 1133414
421336,2525838 1355079 2102868 2013432 624796
421622,1680783 257339 1490527 2310379 1024721
421726,2588441 2139131 1659207 1276302 538895
421810,1734047 2143484 2397044 2485928 1032686
422059,1898849 2183922 1857507 1120107 1430703
422452,815929 697894 873602 2691480 1345405
422514,2767982 2717633 2154323 2318221 2585943
422554,703221 1092821 243557 1502653 603781
422634,1768401 1643803 566792 1709691 1310822
423274,1874971 542469 1953846 2365564 1130831
423587,538895 2502764 219569 1180571 2111288
423589,1875668 985008 634336 984228 2423375
423663,43306 2160042 777285 1795249 2221726
424323,1140869 2409634 2831562 1053452 278589
424441,1180447 1035522 2446984 1600792 2160496
424748,1073158 1719018 1898953 40373 329739
425103,1180447 1035522 2446984 1600792 2160496
425244,2002097 2487208 784737 1092821 906846
425572,2180538 648824 2791278 1327367 147148
425760,476386 1140349 786070 1259712 782209
425765,1180447 1035522 2446984 1600792 2160496
425847,1180447 1035522 2446984 1600792 2160496
425880,1311008 23062 485102 695940 673145
426693,204410 1589931 175200 1461999 791717
426823,2754663 758815 2018242 2759789 2614392
427127,1638557 601971 1665843 1361607 1432469
427362,459760 624946 731325 2277810 2345935
427394,1117449 1073158 846810 1330350 882543
428525,1420648 2230879 1207473 1383022 2448401
428976,1386412 784737 110711 657183 1053452
429034,1717754 750426 1394397 55385 848428
429215,2791339 1386412 657183 1984327 343377
429268,2299209 1059544 1218604 250324 1562985
429498,1821711 257339 1350799 2310379 731078
430001,2402625 1287323 749431 1830993 1242418
430760,1796771 133567 2827455 1514804 537228
430972,110711 776006 117018 1475164 2795800
431398,1907970 2581013 2797144 2018960 2002498
431458,1180447 1035522 2446984 1600792 2160496
431870,1053452 1576126 1237071 542469 1133414
432255,306857 1419444 1150235 1427250 671359
432851,448003 1677336 1985910 2426563 2725813
433466,77400 469137 1913692 2158294 537536
433501,1887979 295666 1330350 1971458 998587
433523,1364876 1846642 2106212 849590 2771497
433852,1167350 1490822 1835885 799625 979759
434045,1386412 657183 2712481 2749753 1695664
434277,1437076 1318819 66474 1769523 2025682
434933,211670 2051461 218122 420494 984739
435123,1749097 2717959 295459 1472220 421734
435249,295634 2512859 2159515 1591624 2264926
435873,1180447 1035522 2446984 1600792 2160496
436059,1180447 1035522 2446984 1600792 2160496
436211,1050430 2256843 2482137 385493 1573845
436376,1634191 956208 469166 261741 1683809
437400,1967629 242615 970445 1785807 135439
437610,1180447 1035522 2446984 1600792 2160496
437899,112114 1625532 2820952 2358614 93703
437946,549843 1619659 814584 1443706 2350243
438648,668361 1433917 1950186 738213 1443706
439131,1142828 801479 2037477 442239 343832
439221,2256663 1928254 472040 1386412 2385595
439758,1180447 1035522 2446984 1600792 2160496
440247,1348732 2586032 1027539 1756599 2036783
441371,1180447 1035522 2446984 1600792 2160496
441851,698891 1653176 2346802 2401766 2124127
441860,2650707 168205 1135108 744966 2225242
442110,287517 1962219 2329332 2433459 1253099
442799,887776 1173925 414143 2055027 1492358
442882,1180447 1035522 2446984 1600792 2160496
442999,960988 301648 1398815 964087 1365983
443180,2054783 943343 701492 15533 322979
443508,307099 1102456 181681 2813646 1203065
443645,1180447 1035522 2446984 1600792 2160496
443860,1475454 1244015 2582558 73218 1510180
444521,2002097 2269623 1092821 1386412 2506235
444568,22527 2770160 446674 2802026 2237107
444827,1046928 882380 2062173 2551376 152305
445133,754102 688769 1217495 1949902 1628192
445148,2010975 1504118 2715394 2516430 1274654
445161,79531 2778525 1246890 1244196 278589
445782,1244196 1053452 1443706 657183 2778525
446521,1053452 1244196 1576126 434392 1133414
446608,35677 1963559 1935754 1520888 1224460
446858,1984748 1004165 189845 1997760 2295534
447053,79531 2778525 1244196 278589 1756430
447073,119406 934551 1373134 1173321 1042037
447084,1244990 240873 2658124 2135578 1805778
448127,1054698 624081 2166540 2052544 291669
448243,1604930 763241 2561187 1337839 2397044
448571,1053050 747193 1281077 1941700 2772600
449760,201047 313098 500568 164645 2556082
450306,2774733 790718 183902 401181 2454760
450508,1053452 1244196 1133414 784737 1233470
450769,1558851 2481827 2400718 2477757 1176094
451025,1368635 1004173 624264 984924 1574870
451458,2659160 1407755 2271211 2314169 577198
451545,2824594 478227 464395 86697 2081515
451603,1775145 2148784 1053452 2129275 1141195
452358,1180447 1035522 2446984 1600792 2160496
452551,1386412 657183 343377 1352341 1162250
452813,1180447 1035522 2446984 1600792 2160496
453278,2199801 838668 1059396 434392 2390407
453553,967625 972388 490302 638712 1549837
453774,175200 2163770 1521582 749025 915508
454866,591045 960988 1078977 1701534 1577913
454958,1045688 536047 1229563 741407 231940
455092,1477734 931519 437245 2778525 295634
455295,1634983 1111039 2545295 2809413 1864789
455330,2778525 823512 1053542 1742926 299236
455654,2635038 300053 1899627 535530 348865
455713,1180447 1035522 2446984 1600792 2160496
455924,2593483 1179527 71091 2720356 1854464
456563,2767124 1094561 1928254 1327321 864551
456598,2775160 1390258 1429918 2505198 1873936
456605,1180447 1035522 2446984 1600792 2160496
456686,1239082 2388846 1885598 931728 494815
456803,2778525 343377 2202263 1053542 1165605
456877,1811428 215873 2264557 237270 1244196
456906,73241 1090792 564231 2829657 2157578
456954,2753467 808263 706900 1535530 2449949
457437,2371338 1899627 152021 1181698 31053
457730,2587211 2493916 2280352 1993864 1474628
458068,248625 908778 1971458 2223576 1028918
458104,2205815 1730302 151591 2830138 876326
458428,1133414 1053452 1447370 1237071 1244196
458938,2292722 2126579 2660875 902322 1096073
459427,57227 1328888 2802638 556250 1811599
459633,1242418 1796526 206968 1287323 1031734
459689,1053452 830073 784737 536047 1244196
459959,1418681 579292 771171 1094957 799942
460050,1576126 297118 542469 849943 1053452
460454,782128 2194432 1554691 407802 2679781
461250,2106707 2503603 2794926 1147143 31424
461341,536047 256358 1568942 940554 921541
461763,2338223 1141086 2519372 2178446 2102075
461925,2401732 2049946 84304 1566296 2232458
462184,1180447 1035522 2446984 1600792 2160496
462370,436574 1014523 1458602 2009453 1725193
462758,1443706 1244196 872103 79531 1053452
462897,2660436 2310939 2365206 2778525 1141074
463103,1067189 2380306 1850794 1023434 738110
463438,1774071 2328730 1274336 2152418 2822465
464475,1073158 1823518 244777 269512 1907046
464598,1180447 1035522 2446984 1600792 2160496
465434,1317915 2041008 2765407 2350243 1619659
465544,1244196 1053452 1133414 2778525 657183
465739,425254 1418831 1207112 1844606 2033482
466237,1126599 107638 1986537 1001139 2679434
466701,2712821 2219078 1170583 1335240 768246
466946,657183 640181 1162250 1244196 1386412
467204,1180447 1035522 2446984 1600792 2160496
467986,2666872 1345178 404440 2041061 1656843
468454,671237 215823 141483 2295019 2389758
468793,1180447 1035522 2446984 1600792 2160496
468935,1687268 1164968 2093466 1414197 1785014
468986,2635038 1519543 1724745 2734492 2759789
469249,931519 1438082 689551 2406610 117018
469314,1675903 1848533 589441 2396714 2825431
469401,738213 1237071 1096406 2775160 2117630
469697,1843411 675502 3810 768859 1040162
470060,271998 1185847 1835 767669 1460321
470096,1180447 1035522 2446984 1600792 2160496
470303,1180447 1035522 2446984 1600792 2160496
470377,90273 1975150 686722 2258108 2750191
470999,952102 225940 1646403 1251864 2164654
471037,1180447 1035522 2446984 1600792 2160496
471147,455014 1443706 738213 1117449 2831365
471433,2040236 1619241 2397541 505157 2546292
471546,2196778 163415 352167 1906746 2018960
471676,1180447 1035522 2446984 1600792 2160496
472468,1675903 466597 748663 1427250 886537
472833,536047 1386412 784737 830073 657183
473404,2422536 2119299 1124313 479345 2464726
473616,1788671 657183 2791339 1386412 1165605
473814,2371338 1053452 1796035 2031981 1244196
474202,2185746 654049 685972 136891 1625779
475232,960620 1404891 966979 266412 1271958
475544,1672211 952102 2164654 1728147 225940
475848,291669 1447547 748663 1588623 979531
475899,1928254 460717 472040 723096 2409634
476178,1071932 1031373 78655 1573395 1335240
476239,1695664 2160364 2593483 1775761 1165605
476416,2462883 2160364 472624 1579066 1472343
476781,1742926 2778525 823512 299236 1053542
476963,2540341 1125950 63262 1700992 457270
477065,1180447 1035522 2446984 1600792 2160496
477151,1902626 1355739 1967426 2803416 1315801
477342,1180447 1035522 2446984 1600792 2160496
477729,1277973 2446758 415358 172858 872103
477786,2148842 2645314 2007551 1147470 2280570
478083,2119299 1183354 472594 578109 2652606
478527,98202 1199414 1571176 1492887 1430703
478979,1963559 2221726 2127017 2180930 2522554
479186,723470 2128092 1111695 648006 1230484
479246,1519807 1036259 1427677 2619343 47583
480037,724087 2273498 719983 235431 2261034
480060,2650926 1193409 686722 317172 2350243
480118,2413086 18872 2038621 468399 684753
480780,2650926 418225 686722 317172 1932894
480982,1091367 1145979 2725375 306752 1049570
481263,1059979 2255479 1430703 1461999 2087336
481569,1624781 2489151 2632598 2769381 1385288
482462,1748521 1724745 771865 313851 2310385
482954,1001738 2354697 1418831 1928515 1134495
484793,2403810 1849280 1017960 192377 2166753
484911,520869 1865205 2163770 1684078 592421
485527,1775397 1852396 2327186 51108 507069
486385,2502857 1865205 1568775 1831428 1163842
486417,984924 2290726 1606242 253152 353356
486601,2791339 1686458 1386412 657183 1984327
487499,1751372 1320279 2658124 934577 240873
487756,1114982 1506186 1982016 2091491 760411
487881,1274336 843445 767669 315406 2822465
488095,57227 2651077 2802638 2006769 1811599
488234,2052386 594965 62796 2521537 1477035
488594,1772767 1229563 1045688 975853 910204
488681,1180447 1035522 2446984 1600792 2160496
489233,830073 1013774 1759988 1053452 784737
489301,2348229 723096 2239159 1928254 472040
489624,2590469 640181 2348573 846810 295666
489699,1729066 1694422 1016004 1671267 188410
489943,1797859 2200721 1287932 1640213 2404362
490002,188109 177825 583684 2652297 184001
490157,2318221 980935 2470649 2214379 892893
490254,2134842 2118699 729235 463346 940554
490345,2439867 1788671 1717731 2687072 1072942
490601,1690609 2279821 709713 2278450 37004
490740,1199414 98202 252232 1571176 1600861
490975,1928254 472040 2354697 723096 460717
490977,1321910 39280 2576103 1701957 2235444
491211,1180447 1035522 2446984 1600792 2160496
491429,1903074 2043422 2432101 1466198 724464
491623,2402625 1287265 2038875 1292612 385217
492223,1053452 1244196 657183 984924 1443706
493745,1717731 984443 784181 1597509 1605963
494012,1180447 1035522 2446984 1600792 2160496
494059,41406 232919 1599559 2172827 1720909
494701,2079278 1281728 2491275 557136 1644077
494920,1245440 2421624 1961921 1475481 1962549
495244,1180447 1035522 2446984 1600792 2160496
495553,1773743 1754760 2014994 1029640 2766428
495655,441872 1903249 2422536 1996291 923541
495732,1180447 1035522 2446984 1600792 2160496
495880,640181 1150235 2206286 1943244 846810
496778,1939406 650475 182242 511147 1166629
