user_id,recommended_items
395593,1981683 861652 635960 776519 1133694
395610,1981683 861652 635960 776519 1133694
395748,1963276 1492328 113273 1041709 1992803
396312,2705759 2128544 1244196 1443706 2462072
396430,2230175 1669539 973863 1051740 454405
396942,2778525 1041709 2097556 743368 1053542
397372,291669 2086041 2235265 1430325 920520
398117,636889 1983757 2324713 1538515 550854
398135,2002097 2778525 507027 1386412 79531
398450,2556995 952102 278589 380146 2477837
398804,1090310 2778525 1731527 1311154 1053542
399520,1056667 1809073 174545 2085819 2272862
399940,2110288 1337096 463226 808975 2012795
400156,412368 2624261 1277973 1446760 2377695
400283,1044036 904965 2085889 1867675 2263482
400524,2778525 1244196 278589 1251864 1053542
400755,1090310 1475454 1238430 2439867 1576126
400982,1981683 861652 635960 776519 1133694
401140,1732848 1096406 2117630 1037951 2323808
401368,1443706 1244196 657183 1984327 1162250
401405,2002097 2778525 507027 1386412 79531
401449,2333383 462553 413098 572835 1274654
402161,2597118 1186979 16356 186843 2667136
402642,1322673 677711 1336689 1746915 956110
403365,1035709 291669 2621022 784737 1788379
403467,1981683 861652 635960 776519 1133694
403616,1014523 436574 984228 1624781 640407
404205,1981683 861652 635960 776519 1133694
404507,479425 2326056 1364196 2135942 1374999
404746,899111 2782162 877685 1785127 1576126
404956,1981683 861652 635960 776519 1133694
405505,2476293 1120107 2232294 1492887 2687682
405853,536047 871189 2776638 2204165 1203052
406150,1014523 436574 984228 1624781 640407
406448,1981683 861652 635960 776519 1133694
406606,1570022 1062183 1836714 2360931 156785
406902,1928254 723096 472040 1118308 1541359
407059,1211919 778416 951143 2331266 1359029
407702,2262597 152305 2348573 278589 582593
407865,1981683 861652 635960 776519 1133694
407998,278589 79531 677711 825883 1900183
408069,636889 1983757 2778525 2324713 1104146
408473,1443706 1244196 657183 784737 1984327
408491,91986 1902122 660416 489665 43306
408738,2778525 1386412 1497006 888224 278589
408816,278589 2002097 2778525 82373 1793593
409521,1174707 2431623 15226 2289895 2244505
409801,1706622 1424217 649371 2650926 317172
410019,278589 2002097 2778525 79531 705651
410839,2705759 1386412 1244196 657183 2462072
411683,2002097 2778525 507027 1386412 79531
412316,1981683 861652 635960 776519 1133694
412545,1732848 569889 1597555 755891 579292
412599,1001431 2819671 886778 830073 2263482
412794,1994690 1984327 278589 2778525 1749358
412994,1090310 1475454 1238430 2439867 1576126
413044,580059 2421539 257339 1660565 2310379
413319,1516543 1003954 1566231 1972115 767198
413967,2778525 1386412 1576725 1928254 278589
414192,1662460 1835742 1181698 965827 657183
414278,2310939 1824686 632181 12250 887093
414946,1981683 861652 635960 776519 1133694
415108,1732529 1717731 181681 2636095 85340
415329,1928254 723096 472040 967007 1118308
415354,499178 91986 2778525 1732529 181681
415684,636889 1241389 499178 1340660 979758
415782,1730667 789578 1947571 2049946 2750191
415887,2778525 1053542 1244196 478208 823512
416382,1244196 657183 902049 2752423 796373
416709,2778525 1041709 2097556 1825175 743368
416812,925591 1382986 1317915 2128832 2289331
416978,1732529 181681 85340 2834956 997790
417152,1981683 861652 635960 776519 1133694
417634,2422473 1837006 321195 1159271 1724167
417942,1244196 657183 1695664 266412 2752423
419072,2433934 623116 1449349 1036830 2175084
419438,1427054 203016 2094372 1728212 293163
419594,1981683 861652 635960 776519 1133694
419655,2778525 1244196 1928254 1053542 1140869
419971,2234624 2129958 1795243 2427786 2024976
420070,794365 278589 2288244 430258 2353116
420103,2778525 1386412 278589 2802638 1928254
420281,1443706 1244196 657183 1984327 1162250
420319,2778525 1244196 278589 1251864 1053542
420431,2002097 2778525 398611 141568 507027
420646,342812 1099804 850870 530013 669209
420793,1755502 1763102 468701 1001431 69520
420917,1895272 2825431 1686571 1081878 1860448
421161,1460626 1846537 1325341 2443342 1053542
421238,1295570 2289505 1252037 753617 228877
421336,1898849 1218572 2476293 2183922 1857507
421622,1426750 1702063 224352 1492328 1963276
421726,1732529 181681 2834956 85340 997790
421810,284118 1928254 1389841 460717 472040
422059,1981683 861652 635960 776519 1133694
422452,1981683 861652 635960 776519 1133694
422514,1981683 861652 635960 776519 1133694
422554,1981683 861652 635960 776519 1133694
422634,2825431 553342 1361639 2720354 2520708
423274,2415033 2778525 2781618 1042335 668146
423587,1386412 2791339 1324393 1984327 910204
423589,1014523 436574 984228 1624781 640407
423663,2002097 2778525 507027 1386412 79531
424323,1352337 1531216 2768170 1499394 2172825
424441,2778525 278589 2770160 2148901 1996291
424748,1386412 657183 1244196 1162250 784737
425103,659909 78338 2327186 1817202 2593483
425244,1091513 1244196 1945148 1140869 447985
425572,1981683 861652 635960 776519 1133694
425760,1981683 861652 635960 776519 1133694
425765,1732529 997790 650449 181681 677711
425847,2154209 1769025 2682096 898582 1981683
425880,1981683 861652 635960 776519 1133694
426693,2770160 415358 1001431 2802026 385217
426823,1981683 861652 635960 776519 1133694
427127,413158 465818 799322 2833871 2548274
427362,2022010 106083 391394 2128544 204776
427394,291669 2086041 2235265 1430325 920520
428525,1732529 181681 85340 2834956 997790
428976,1244196 2791339 1984327 266412 657183
429034,2414623 1754395 1386412 1576725 1682843
429215,1443706 1244196 657183 1984327 1162250
429268,2778525 2002097 823512 79531 507027
429498,1981683 861652 635960 776519 1133694
430001,646236 2078821 672871 657921 614187
430760,1732529 2834956 181681 85340 997790
430972,1430243 1226034 1456429 764484 1867675
431398,1981683 861652 635960 776519 1133694
431458,43306 334606 2175084 2249440 1916497
431870,1641047 2778525 1443706 830073 536047
432255,1646170 447985 2097556 29477 2031126
432851,1981683 861652 635960 776519 1133694
433466,2261952 1244787 2477038 2220060 2277351
433501,1476699 493171 1411806 1529678 1427393
433523,776155 2501356 1768024 370828 1508264
433852,1116805 1198746 687292 1140869 2530299
434045,1386412 1443706 1695664 1212118 657183
434277,1981683 861652 635960 776519 1133694
434933,278589 2778525 2002097 79531 1128505
435123,1732529 1116805 181681 1244196 499178
435249,1981683 861652 635960 776519 1133694
435873,1981683 861652 635960 776519 1133694
436059,291669 2086041 2235265 1430325 920520
436211,1093296 553479 2462072 84272 657183
436376,412368 2624261 1277973 1446760 2377695
437400,314274 1309375 2716169 1606473 523820
437610,2043929 2250299 1386412 624264 1317915
437899,382230 1624781 1181478 576002 2554704
437946,1981683 861652 635960 776519 1133694
438648,2705759 2128544 2462072 1052048 2461001
439131,1981683 861652 635960 776519 1133694
439221,1981683 861652 635960 776519 1133694
439758,1981683 861652 635960 776519 1133694
440247,2556995 952102 934551 278589 1728147
441371,637137 2549129 275779 1082628 484176
441851,1886939 794156 2024094 460717 1274931
441860,1239082 1824686 1814343 679281 807419
442110,657183 1244196 1386412 2698468 2043929
442799,507069 830073 846274 1442170 1042196
442882,690493 650000 2693361 830362 1341006
442999,265522 2778525 1386412 278589 125884
443180,1958413 700583 42326 441872 2140515
443508,412368 2624261 1277973 1446760 2377695
443645,1386412 657183 1244196 1162250 784737
443860,1981683 861652 635960 776519 1133694
444521,2778525 1104146 1244196 1499394 2085209
444568,1981683 861652 635960 776519 1133694
444827,194318 598955 371641 2778525 1627103
445133,1981683 861652 635960 776519 1133694
445148,549390 1855263 1191832 1311865 812782
445161,2778525 1386412 278589 2802638 1928254
445782,2778525 360505 1244196 278589 1140869
446521,2778525 278589 2770160 2148901 1996291
446608,1981683 861652 635960 776519 1133694
446858,1981683 861652 635960 776519 1133694
447053,1928254 1251864 723096 2813546 665194
447073,1732529 181681 2834956 85340 997790
447084,1981683 861652 635960 776519 1133694
448127,194318 598955 2778525 1627103 2197106
448243,2447333 648824 2778525 934577 941713
448571,1163816 404357 416248 1802781 2400418
449760,2002097 2778525 278589 79531 705651
450306,1448046 2353541 1447547 604795 2490520
450508,1244196 657183 2778525 1053542 1386412
450769,1212173 1846537 2443342 1325341 1523343
451025,1251864 1928254 723096 2441105 472040
451458,2556995 952102 934551 278589 1728147
451545,1386412 1244196 657183 2778525 784737
451603,2586376 490987 1003954 1247854 426324
452358,231509 2086265 2660436 1387396 2778525
452551,1071532 2372327 2700664 47325 2073556
452813,1796526 1386412 1165605 1695664 1754395
453278,1338318 2433934 2057931 2597486 701000
453553,973863 1669539 2230175 1051740 454405
453774,2433934 1036830 46015 1001431 827566
454866,961009 2599041 1364790 477856 2788927
454958,830073 2575631 166946 518862 1447370
455092,1984327 2778525 1386412 1994690 1053542
455295,1244196 1316860 1386412 2200367 2759350
455330,1928254 723096 472040 1118308 1541359
455654,1730667 789578 2049946 2750191 322220
455713,1550865 1389841 2566411 1984327 1460321
455924,1981683 861652 635960 776519 1133694
456563,1116805 79531 1162250 1140869 571835
456598,1981683 861652 635960 776519 1133694
456605,1514804 2778525 1433396 278589 2770160
456686,1981683 861652 635960 776519 1133694
456803,1474679 966979 129847 1671118 2677636
456877,1981683 861652 635960 776519 1133694
456906,1981683 861652 635960 776519 1133694
456954,579292 1732848 1096406 1672211 2778525
457437,979758 373199 1163816 1317915 1750840
457730,794365 278589 2288244 430258 2353116
458068,291669 2086041 2235265 1430325 920520
458104,1981683 861652 635960 776519 1133694
458428,1981683 861652 635960 776519 1133694
458938,1981683 861652 635960 776519 1133694
459427,1796526 1386412 1695664 1754395 16356
459633,1981683 861652 635960 776519 1133694
459689,1443706 1244196 657183 1386412 784737
459959,2778525 1244196 278589 478208 1251864
460050,1090310 1475454 1238430 2439867 2710461
460454,1981683 861652 635960 776519 1133694
461250,2778525 278589 2770160 657183 2148901
461341,1981683 861652 635960 776519 1133694
461763,1724149 1550605 2430891 1211479 1121207
461925,2778525 1386412 2002097 1519543 632512
462184,2556995 952102 934551 278589 1728147
462370,1981683 861652 635960 776519 1133694
462758,1053542 2778525 538069 823512 182233
462897,2778525 771844 1315172 113384 2310379
463103,712901 623539 2712481 1086695 638712
463438,2031981 266412 2778525 1162250 853722
464475,2825431 1895272 2778525 1041709 2097556
464598,1898849 1857507 2108165 2476293 2183922
465434,2043929 2250299 624264 2396028 2698468
465544,2778525 1244196 2078471 278589 1251864
465739,1981683 861652 635960 776519 1133694
466237,1732529 181681 2834956 85340 997790
466701,1981683 861652 635960 776519 1133694
466946,1244196 984924 712901 2778525 2047542
467204,1386412 1443706 1695664 1212118 1513499
467986,1218572 1887309 1857507 2476293 2704123
468454,2295019 1386412 1029608 2196917 475121
468793,1796526 1386412 1695664 1754395 16356
468935,1322673 677711 1336689 1746915 264906
468986,163415 1935876 786609 2054304 2196027
469249,432120 2778525 1652470 172858 1395030
469314,2049946 2348573 2590469 1757829 2396714
469401,1732848 569889 288485 1597555 755891
469697,291669 2546303 1448046 1430325 2086041
470060,2002097 2778525 507027 1386412 79531
470096,1924823 2697314 1475123 2183922 2230105
470303,194318 598955 2778525 1627103 2197106
470377,1386412 1443706 1695664 1212118 1513499
470999,2348027 2563065 2778525 1624781 1732848
471037,1099835 1956145 552835 779441 1221704
471147,1679143 657183 2490294 1244196 267654
471433,2672470 2096789 422916 681733 2317021
471546,1576725 2302683 636889 2077469 548067
471676,1981683 861652 635960 776519 1133694
472468,319530 987162 1354703 79280 1381522
472833,2681849 52403 1338468 740915 1407152
473404,764538 2231249 870075 1029947 294831
473616,1981683 861652 635960 776519 1133694
473814,1443706 1244196 657183 1984327 1162250
474202,1994690 1984327 278589 2778525 1749358
475232,2031981 657183 1443706 2778525 1244196
475544,1981683 861652 635960 776519 1133694
475848,1090310 2778525 1731527 1311154 1053542
475899,1928254 723096 472040 1118308 1576725
476178,636889 1241389 499178 1340660 2128544
476239,1981683 861652 635960 776519 1133694
476416,1981683 861652 635960 776519 1133694
476781,1244196 2791339 1984327 266412 657183
476963,939550 1953846 1731332 1714427 94929
477065,712901 623539 2712481 1086695 2148169
477151,91986 660416 489665 1902122 723562
477342,2778525 1386412 657183 296295 1443706
477729,432120 69520 172858 1395030 1843150
477786,1981683 861652 635960 776519 1133694
478083,2043929 2250299 624264 2396028 2698468
478527,2058516 2329713 967535 604254 660035
478979,1981683 861652 635960 776519 1133694
479186,499178 2502244 502139 1290818 2128544
479246,2778525 278589 2002097 1386412 79531
480037,695332 2282190 715272 2461096 563976
480060,1062183 2452263 2126435 2691790 2148842
480118,794365 278589 2288244 430258 2353116
480780,2574900 1279643 1627267 1443939 460717
480982,1662460 1835742 965827 1181698 657183
481263,1898849 2476293 1218572 2183922 1857507
481569,1981683 861652 635960 776519 1133694
482462,1174707 2431623 15226 2289895 2244505
482954,1928254 723096 472040 1118308 1541359
484793,1981683 861652 635960 776519 1133694
484911,291669 2086041 2235265 1430325 920520
485527,1754395 507069 1386412 2414623 1062183
486385,2697659 568896 1268570 2631599 1567095
486417,2293269 1042196 2223378 1513499 2500839
486601,1981683 861652 635960 776519 1133694
487499,2348027 2563065 2778525 1624781 1732848
487756,1760592 2348573 1330328 685972 2302683
487881,278589 314274 79531 195256 677711
488095,1981683 861652 635960 776519 1133694
488234,1981683 861652 635960 776519 1133694
488594,1240553 1895272 1984327 306161 2006954
488681,1244196 657183 2752423 902049 796373
489233,1386412 1244196 2414623 1754395 657183
489301,1251864 1928254 723096 2441105 472040
489624,1796526 1386412 291669 1695664 1754395
489699,291669 2086041 2235265 1430325 920520
489943,1116805 1140869 2518758 360955 962679
490002,1810280 1018089 858998 139979 513644
490157,830073 589441 1090792 712300 1274702
490254,194318 598955 2778525 1627103 2197106
490345,2439867 1679143 1953846 2187911 1777100
490601,1981683 861652 635960 776519 1133694
490740,1981683 861652 635960 776519 1133694
490975,1496888 2763004 18872 460717 2430795
490977,1386412 657183 1244196 1162250 784737
491211,2043929 2250299 624264 2396028 2698468
491429,1732529 181681 85340 2834956 499178
491623,2043929 2250299 1386412 657183 624264
492223,2778525 1244196 278589 1251864 1053542
493745,1981683 861652 635960 776519 1133694
494012,690493 650000 2693361 830362 1341006
494059,70127 2616539 2821565 1770844 1731263
494701,1981683 861652 635960 776519 1133694
494920,1014523 436574 984228 1624781 640407
495244,453703 2182729 1239082 452092 2686239
495553,2447333 648824 1029640 934577 1449761
495655,2778525 278589 2770160 2148901 1386412
495732,2778525 278589 2770160 2148901 1996291
495880,2778525 1386412 194318 657183 296295
496778,636889 1983757 2324713 1538515 362966
496959,1615674 200351 278589 1741180 460717
497597,2778525 1244196 1732848 266412 2323808
498625,2778525 1386412 278589 2802638 1928254
498751,1886939 794156 1274931 460717 1747760
498974,789578 240780 2014227 1550865 1389841
500603,1981683 861652 635960 776519 1133694
500886,2778525 2002097 282884 507027 1386412
501987,1244196 2791339 1984327 266412 657183
502258,1760592 1330328 685972 2348573 2705759
502833,2825431 553342 1361639 2720354 2520708
502841,935775 129234 808771 1317915 1746315
502910,1981683 861652 635960 776519 1133694
502953,1981683 861652 635960 776519 1133694
503036,499178 2502244 502139 1290818 2128544
503050,1492328 1963276 113273 1041709 1230223
504243,2705759 2128544 2462072 1052048 2461001
504416,1606473 523820 1244196 1053542 657183
504607,2778525 278589 2770160 2148901 1996291
504636,1796526 1386412 1695664 1754395 16356
505297,1916970 1804723 1069451 1984748 1004165
505894,1754395 1386412 2414623 1841302 1582687
506369,1560147 1053542 1065538 1576126 1140870
506558,1732529 181681 2834956 85340 997790
506633,1981683 861652 635960 776519 1133694
506861,1812482 1951318 2236712 957845 2694993
507324,536047 1662460 278589 794365 2288244
507360,1448046 2778525 2504215 683831 2546303
507582,1399387 1550865 1389841 2566411 2381615
507756,1981683 861652 635960 776519 1133694
507916,1386412 1443706 1695664 1212118 1513499
508153,373303 984924 667505 1244196 1475454
508605,266412 2031981 2778525 853722 1386412
508712,1732529 181681 2834956 85340 997790
508901,2502244 1197049 1669777 2002558 591790
508911,1994690 1984327 278589 2778525 1749358
509003,2348692 390398 2430023 677711 300173
509301,319530 987162 1354703 79280 1381522
509555,2778525 1041709 1386412 2002097 1352337
509763,2127719 2388846 2732362 1655635 1364638
511666,1981683 861652 635960 776519 1133694
512205,291669 1090310 1475454 1238430 2439867
512425,2002097 2778525 507027 1386412 79531
512506,1386412 2813992 712300 1244196 741348
512648,2778525 1386412 1053542 1519543 632512
513062,1981683 861652 635960 776519 1133694
513192,1981683 861652 635960 776519 1133694
513296,1732529 181681 85340 2834956 997790
513705,1981683 861652 635960 776519 1133694
514057,1140869 278589 2002097 2778525 79531
514360,1386412 1796526 1754395 16356 1695664
514959,1981683 861652 635960 776519 1133694
514961,1754395 1244196 1386412 2414623 711679
515742,164655 2247190 1299162 1843218 2317446
515776,1981683 861652 635960 776519 1133694
516118,2002097 2778525 507027 1386412 79531
516541,1981683 861652 635960 776519 1133694
516808,1338318 2433934 2597486 701000 2057931
516893,1090310 2778525 1731527 1311154 1053542
517745,2140786 898498 802490 2415700 260451
517951,2778525 2002097 507027 1053542 1386412
518335,1244196 2791339 1984327 266412 657183
518387,499178 1732529 636889 1241389 1218572
518617,935775 808771 129234 1317915 1443014
518880,319530 987162 1354703 79280 1381522
518996,786609 1622151 2448738 2572267 460717
519617,76630 1090310 1475454 1238430 2439867
519977,1981683 861652 635960 776519 1133694
520020,291669 2086041 2235265 1430325 920520
520365,950399 2656726 2479073 1135108 2364672
520547,1742895 579230 1490540 1487936 1968155
520918,2750191 2778525 278589 1386412 2770160
520966,2778525 1244196 278589 1251864 1053542
521222,1042196 2500839 1219043 2018838 1041132
521630,1981683 861652 635960 776519 1133694
521835,1065465 1860258 1676705 799322 2729424
521928,2778525 1244196 278589 1251864 1053542
522046,1376058 1835742 2182715 882543 2086041
522094,1981683 861652 635960 776519 1133694
522351,1760592 685972 1330328 2348573 536047
522606,2778525 1386412 1582687 2002097 1086695
522822,1713185 26945 1188585 1946484 183442
523123,657183 1438082 2593483 1287319 309788
523597,2200859 2002097 1386412 60344 1148388
524472,278589 1101081 1182291 1150435 792623
524537,291669 1386412 2412512 468120 1330133
524938,1174707 15226 2431623 2289895 2244505
525294,2778525 1041709 2097556 743368 1053542
525591,1760592 1330328 685972 2348573 2750191
526825,1981683 861652 635960 776519 1133694
527362,1981683 861652 635960 776519 1133694
527891,2778525 1386412 2002097 278589 1244196
528462,830073 657183 1386412 536047 1244196
528741,2049946 2348573 2590469 2396714 1757829
528859,1981683 861652 635960 776519 1133694
529766,291669 2086041 2235265 1430325 920520
530095,1981683 861652 635960 776519 1133694
530276,794365 278589 2288244 430258 2353116
530297,1448046 2504215 2546303 683831 2742570
530546,2043929 2250299 2698468 624264 2396028
530691,1386412 1796526 1695664 1662460 1754395
531422,1981683 861652 635960 776519 1133694
531675,1141074 1636794 2660436 516263 1004173
531842,1981683 861652 635960 776519 1133694
532193,2002097 2778525 507027 1386412 79531
532310,1981683 861652 635960 776519 1133694
532789,1732529 278589 1244196 650449 181681
533628,711679 1376589 134458 1895272 1244196
533775,1706622 1664453 1424217 649371 1773240
533957,2778525 1244196 278589 1251864 1053542
533988,2002097 2778525 507027 1386412 79531
534205,1053542 2778525 538069 823512 182233
534298,1174707 15226 2431623 2244505 2289895
534712,2778525 1386412 1244196 79531 823512
534910,899111 2782162 877685 1796345 1140870
535022,1576126 1475454 1238430 2439867 2313052
535062,2778525 1244196 278589 1104146 1386412
535242,1244196 2791339 1984327 266412 657183
535325,2764775 1386412 2002097 815055 2778525
535452,1244196 657183 1386412 2791339 1162250
535958,1179527 1443706 1244196 657183 2063333
536379,398611 141568 912679 1843150 1934897
536556,1981683 861652 635960 776519 1133694
536855,2043929 2250299 624264 2396028 2698468
537284,2446758 1728166 62562 2830138 2750191
537420,1386412 1443706 1695664 1212118 1513499
537633,1981683 861652 635960 776519 1133694
538430,1981683 861652 635960 776519 1133694
539090,1041901 463794 31207 2222699 2262327
539165,1754395 1386412 2414623 1841302 1582687
540178,1732529 1277973 412368 499178 181681
540840,2778525 1881835 2401241 2772979 1813897
540872,1981683 861652 635960 776519 1133694
541100,1206455 820739 1760050 2606751 637756
541706,2258108 2521154 161269 343377 336009
541771,413158 465818 799322 1522089 1711393
541883,347061 1014523 1393902 948249 1408909
542234,1513499 2521154 1627875 1829050 1928254
542547,2778525 91986 1386412 79531 278589
542592,2002097 2778525 507027 1386412 79531
542771,1104146 2778525 2085209 459760 387201
543084,1679143 468120 1047625 2459081 668146
543224,1981683 861652 635960 776519 1133694
543798,830073 2778525 784737 166946 213792
543910,1981683 861652 635960 776519 1133694
544131,1732529 181681 85340 2834956 997790
544730,794365 278589 2288244 430258 2353116
544744,1981683 861652 635960 776519 1133694
544810,2556995 952102 934551 278589 1728147
544963,2778525 1386412 278589 2802638 1928254
545078,2766686 2834355 2684599 818486 2297807
545183,2205815 2803681 1438082 687732 1988160
545308,2778525 2530661 2208874 46075 2540679
545315,1014523 1662460 278589 436574 2778525
545436,2043929 2250299 624264 2396028 2698468
546108,1981683 861652 635960 776519 1133694
546889,291669 2546303 2778525 2412512 1041709
547115,564325 1607506 62273 2780254 1229323
547518,594836 2103632 1268927 801479 2225169
547650,657183 1244196 1443706 1679143 468120
547890,1981683 861652 635960 776519 1133694
548288,1981683 861652 635960 776519 1133694
549196,1732529 2825431 499178 553342 181681
549378,1981683 861652 635960 776519 1133694
549893,1443706 1244196 657183 1984327 1386412
549929,2002097 2778525 507027 1386412 79531
550045,2778525 1053542 2424265 1065465 823512
550211,1943315 1185847 990808 837964 203016
550317,2356414 2002097 1386412 2200859 1317915
550432,2414623 1754395 1386412 1576725 1682843
550912,1981683 861652 635960 776519 1133694
551058,1053542 1244196 1386412 2778525 1061295
551081,1427054 203016 2094372 1728212 293163
551553,302820 474388 959837 2514346 1508077
551558,1981683 861652 635960 776519 1133694
551685,1981683 861652 635960 776519 1133694
551817,200351 278589 1741180 460717 2277810
552117,1440293 1018724 1516793 476386 2117541
552518,1516543 291669 1003954 1566231 1972115
552977,1981683 861652 635960 776519 1133694
554066,1448046 2504215 2546303 683831 2742570
554293,1981683 861652 635960 776519 1133694
554342,2031674 2484622 1178946 2601925 499178
554558,1981683 861652 635960 776519 1133694
554802,517902 1115692 2799800 2199290 2216496
554900,1981683 861652 635960 776519 1133694
554985,1251864 1928254 723096 2441105 472040
555497,1606360 2778525 808771 535530 2002097
556227,2778525 1244196 657183 1516543 1386412
556531,1760592 1330328 685972 2348573 2705759
556768,2668025 2528296 166946 538669 1398109
557075,2778525 1053542 823512 1244196 538069
557309,1352337 2172825 701591 902080 738257
558390,1443706 1244196 657183 1984327 1162250
558568,1244196 657183 1386412 2778525 91986
558952,1981683 861652 635960 776519 1133694
558995,278589 1014523 436574 2778525 984228
559275,984924 1661015 144619 2786035 2604629
559879,1496888 2763004 2430795 2664566 2260583
560206,1981683 861652 635960 776519 1133694
560934,2825431 553342 1361639 2720354 2520708
561107,1981683 861652 635960 776519 1133694
561165,1702777 1606360 2778525 535530 2126902
561251,1904531 2782329 248669 267404 2538863
561280,1981683 861652 635960 776519 1133694
562414,278589 2812905 1258745 2499303 1994690
562774,2778525 2148901 2256486 1653612 1389841
562963,1981683 861652 635960 776519 1133694
563169,1981683 861652 635960 776519 1133694
563288,1981683 861652 635960 776519 1133694
563632,460717 1985056 638054 794156 2204165
563930,2200859 2002097 1386412 60344 2163770
563973,460717 1550865 1985056 794156 1389841
564027,1443706 1244196 657183 1984327 1162250
564066,1981683 861652 635960 776519 1133694
564868,1244196 657183 468120 266412 2796479
564872,636889 1983757 579292 2324713 1538515
565026,2043929 2250299 624264 2396028 2698468
565027,2778525 1244196 278589 1251864 1053542
565264,979758 373199 1163816 1317915 1750840
565367,1322673 677711 1336689 1414197 1746915
565609,1090310 2778525 1731527 1311154 1053542
565776,2520898 278589 2350042 794156 1928254
565967,830073 1895272 213792 1206455 2436828
565985,2582611 385217 1244196 1576725 1651090
566830,2556995 952102 934551 278589 1728147
567063,2778525 1053542 823512 2079278 1671183
567503,1981683 861652 635960 776519 1133694
567913,1125950 1707227 2420135 109925 2540341
568079,1981683 861652 635960 776519 1133694
568114,1104146 2778525 2085209 459760 387201
568221,2778525 1386412 278589 2802638 1928254
568687,1967964 1499394 2778525 1531216 1244196
568975,1796526 1386412 1695664 1754395 16356
569155,1386412 2791339 1324393 1984327 2636210
569737,2476293 1059979 1492887 952168 138649
569812,2179419 1992846 2348573 2282539 1854566
569844,1244196 1443706 657183 1386412 1984327
569966,278589 1053542 1244196 632512 2778525
569995,2049946 2348573 2590469 2396714 1757829
570248,278589 2477038 1477953 1514804 23808
571703,2043929 2250299 624264 2396028 2698468
572101,1477734 1244196 2778525 1053542 1606360
572248,1981683 861652 635960 776519 1133694
572354,2758564 1329823 1118982 683831 1825038
572568,1062183 2126435 2452263 2285978 2148842
572790,2043929 1386412 2250299 657183 2778525
572801,1984327 1994690 2778525 278589 1053542
572820,2778525 1041709 2097556 743368 1053542
572924,2624261 412368 1277973 1446760 2377695
573272,1550605 1724149 289704 1211479 2430891
573483,1981683 861652 635960 776519 1133694
573757,1807819 661728 1981683 776519 1133694
573759,2778525 1053542 1994690 1984327 1336689
574289,200351 278589 1741180 460717 2542576
574484,2778525 1662460 657183 1386412 1244196
574485,1981683 861652 635960 776519 1133694
574693,1981683 861652 635960 776519 1133694
574948,1732848 569889 1597555 288485 755891
575020,536047 871189 2776638 1203052 2204165
575269,2778525 1928254 723096 472040 1386412
575337,1981683 861652 635960 776519 1133694
575387,1662460 1835742 1181698 965827 657183
575456,1174707 2431623 15226 2289895 2244505
576097,776155 2778525 2501356 1768024 1244196
576155,2778525 282884 1053542 823512 1475454
576172,2778525 1041709 2097556 743368 1053542
576221,1981683 861652 635960 776519 1133694
576373,2782329 1013344 2720090 2512859 2211138
577513,1386412 1695664 1443706 1212118 1244196
578789,2574900 1279643 1627267 1443939 460717
578971,1981683 861652 635960 776519 1133694
580061,362966 1386412 2778525 1041709 2097556
580567,2200859 2002097 1386412 60344 2163770
580855,1981683 861652 635960 776519 1133694
581569,1981683 861652 635960 776519 1133694
581729,2778525 1090310 278589 1928254 711679
581823,1981683 861652 635960 776519 1133694
582004,1014523 436574 984228 1624781 640407
582286,1477734 2302659 553479 2535297 1282038
582656,1981683 861652 635960 776519 1133694
582769,1335576 714105 1419528 739540 2127465
583177,1981683 861652 635960 776519 1133694
583683,1163816 2358045 1360976 1482352 2671391
583720,2778525 1477734 1438082 2481419 1881835
583856,1732848 569889 288485 1597555 755891
583966,1981683 861652 635960 776519 1133694
585367,2778525 1244196 1096406 278589 1732848
585839,1211336 2302683 2832662 1232124 1785696
586226,1090310 2778525 1731527 1311154 1053542
586279,1898849 2183922 2580537 1533470 1218572
586515,1062183 2126435 2452263 1378535 2148842
586665,1981683 861652 635960 776519 1133694
586793,2825431 553342 1244196 1361639 2720354
586837,1056667 1776696 1806276 499178 2825431
587000,2778525 2348027 282884 2563065 1624781
587039,2414623 1754395 1386412 243727 2823598
587599,1981683 861652 635960 776519 1133694
588006,1295474 2409634 514469 2468672 466460
588111,2348775 794365 2289895 278589 2684599
588353,432120 172858 1395030 1843150 69520
588618,1732848 1096406 2323808 2778525 2117630
588832,1967629 135439 970445 538895 1977672
588927,1981683 861652 635960 776519 1133694
589046,507069 2337857 178401 830073 342812
589162,1928254 723096 472040 1118308 1541359
589499,2673740 2422473 1837006 321195 1159271
589604,113384 938429 35677 128182 2033958
590311,1981683 861652 635960 776519 1133694
590418,278589 2002097 2778525 79531 705651
590606,2052113 44970 79531 2153420 1269685
591219,1386412 2791339 1324393 1984327 910204
591372,1430243 1226034 1456429 764484 1867675
591605,1014523 436574 1624781 984228 640407
592254,194318 598955 2778525 1627103 2197106
592365,1981683 861652 635960 776519 1133694
592493,698891 1984327 1737910 564986 1096406
593201,1706622 1417876 1905431 2281309 1021993
593393,1928254 723096 472040 1118308 1541359
593478,1576725 1206455 636889 1760050 2077469
593503,636889 1983757 2324713 1538515 550854
594300,952102 1566792 2144187 1985910 2066526
594365,1981683 861652 635960 776519 1133694
594752,2323802 2539405 2625619 1751209 802988
594974,1981683 861652 635960 776519 1133694
595057,1062183 2452263 2126435 2148842 2691790
595116,2778525 1244196 278589 1251864 1053542
