user_id,recommended_items
813605,2385075 540679 1769986 1729147 2309898
814075,2256663 413899 2385595 1442914 89916
814412,548823 2655382 1425726 1247721 198852
815143,228623 846810 1843411 1612082 1428616
815492,2677736 2347945 1982706 545808 2054497
816038,1848376 1147767 64972 2220908 1721856
816908,1848376 1147767 332664 2468545 1751372
817635,1389265 220136 2046422 2680615 1120236
817734,2166585 1080239 886547 1761908 2451423
818381,1848376 1147767 332664 1728212 291336
818512,1848376 1147767 332664 2468545 1751372
818594,1848376 1147767 332664 2468545 1751372
819246,2002097 2620827 475121 1813845 478903
819816,243570 1271958 966979 47583 1517024
820594,203175 2765293 386942 1271617 2512928
820687,2454450 2679077 147114 715621 1781426
820841,478227 1173925 134383 2148842 934762
821129,381226 2456002 2746931 2115677 2205815
821339,823512 1262099 2083818 2114506 2603663
821461,1369964 676916 1829050 124474 2241761
821887,1848376 1751372 1147767 332664 2468545
822438,1888441 1827749 667036 2735770 172030
822882,972918 240846 1623663 44317 1342216
823361,2111870 170844 340071 430209 286441
823442,2070725 1604535 157927 2198729 1570575
823638,1673211 1132996 1869261 1807057 1594435
824026,472040 1120260 1143182 2345531 1928254
824799,15226 2712481 111833 1250305 1212042
825152,2477038 155489 1577113 1261539 291315
825195,1221097 1080239 886547 1761908 2049896
825210,1165605 2024094 2683608 2521535 488231
825306,1848376 1147767 332664 2468545 1751372
825471,810648 1708318 1364124 2433077 455014
825520,87337 1941511 84304 1165605 496378
825734,784737 2365796 1823518 951143 1262099
825770,2459081 2492770 117372 2478185 1069281
825920,1848376 1147767 332664 2468545 1751372
826607,2638616 1594480 392743 555241 2766381
827215,262385 589441 1770676 1439776 662618
827307,1227893 2353843 716860 1518410 933985
827517,1386412 2650926 2593483 2083818 1716458
827600,2007417 671636 1751866 686722 1644791
827633,586165 512681 2711364 1267710 2778074
827933,2778525 2833871 1262099 417248 1279415
828180,1286433 949736 2332355 2314532 2726711
828574,1554299 2487165 163448 1065475 262318
829078,300233 215982 1376058 2195112 1758671
829206,2225242 1047312 279351 2640072 1238430
829639,271998 380804 1583802 345221 1562216
829861,2148842 2695688 149106 1164968 2021497
829874,1848376 1147767 332664 2468545 2261203
829897,931519 2822479 526501 2470649 1509637
830259,866195 2778525 2322953 2050227 2579420
830349,1486097 2158860 104435 2720839 2418354
830394,1086695 340121 2625619 1074013 2102697
830512,1425726 2052302 1017628 1557461 61154
830931,1575494 1755502 2757896 2123252 141176
830979,1093296 443300 8534 1501174 2389782
831111,1117270 1053452 1548201 686614 213792
831840,1848376 1147767 332664 2468545 2471261
831946,1576725 1301316 1456599 1893229 2363502
832009,1206667 2753566 2714226 2210816 2335072
832033,1848376 1147767 332664 2468545 1751372
832342,186124 973448 2551376 1782499 2210940
833520,1848376 1147767 332664 2468545 1751372
833563,1848376 1147767 332664 2468545 1751372
833604,2477038 650449 608275 311524 1441283
834932,1848376 1147767 332664 2468545 1751372
835000,818486 1904470 2402625 1321367 875907
835119,1848376 1147767 332664 2468545 1751372
835387,2371338 1262099 2521064 2603663 417248
835752,526154 36955 698123 2627699 1876698
836334,1953846 542469 1874971 1130831 2490294
836466,1325341 1092821 2413494 486936 343377
836562,1848376 1147767 332664 2468545 1751372
836631,206735 596766 1729115 876296 22372
837050,1679143 1237071 2420135 668146 1133414
837100,1133414 1999252 1984077 1244196 899111
838145,1854295 1514275 520440 1137169 2642531
838148,1053452 1262099 1482082 1757326 1716458
838738,1316860 2759350 873420 1053452 1244196
838814,152021 350611 2712481 2305752 32498
838961,2336442 757533 2402608 1750053 1195863
839636,1098874 1006032 2826158 2250581 905704
840128,1244787 284143 2804922 695864 51108
840308,2053679 2711809 931234 1777103 1860939
840888,1848376 1147767 332664 2468545 1751372
841149,1201171 1184328 1679143 1237071 2420135
841873,1848376 1147767 1242501 301819 332664
842434,2778201 1606360 2394612 786853 2762752
843076,876529 2435097 1366236 281838 1724412
843361,1848376 1147767 332664 2468545 1751372
843446,2080276 311944 1038792 790148 2248912
843625,2803542 2788870 2366932 679020 2542922
843744,823512 2175889 1482082 1716458 2114506
843889,843445 268025 269512 1274336 2134298
844436,1982016 1110787 970101 536047 760411
844645,1848376 1147767 332664 2468545 1751372
844721,47583 243570 1140869 2024094 460717
844726,1652470 258239 1244196 2795800 650449
846378,1751372 1095941 2204165 1939983 2398290
846687,1262099 1279415 2109124 1880228 211857
846751,1848376 1147767 332664 2468545 1751372
846864,1575865 206800 2680615 1340144 1146959
848223,931519 2822479 526501 2524442 1093296
848566,1443706 2037855 245454 266412 8784
848775,248625 394095 1028918 1481327 2223576
848833,1732848 2775160 1001391 1186918 952775
849134,1229646 2512859 2720090 2782329 2802183
849424,1848376 1147767 332664 2468545 1751372
849622,1848376 1147767 332664 1751372 1751714
849791,2522554 1857292 1777889 1611548 380705
850522,1274336 843445 1783191 767669 268025
851856,2567436 1025827 1998302 2753488 653816
852293,2778525 1345640 417248 1279415 1757326
852296,955572 261566 2678424 938498 986950
852457,934551 1620901 871141 1302278 1782000
853069,79531 1883086 2083818 2114506 2603663
853494,471520 667505 1158697 542469 1868621
853701,1928254 923464 1262099 1482082 2114506
853985,134458 984114 485067 2651516 2024094
854042,365608 1427054 2588710 1514135 1577113
854229,1754395 2166753 1017960 2403810 870829
854259,79531 2362128 318540 2713366 567677
854443,1384404 2625924 2726619 525247 1377630
854792,1195481 452716 643086 345461 676530
855434,2430209 1513499 1934683 1354870 905498
856058,1045268 2132764 709713 1682392 2280414
856096,1848376 1147767 332664 2468545 1751372
856104,1848376 1147767 332664 2468545 1751372
856167,1640855 335428 102812 1939549 100701
856247,445231 1201171 2420135 1244196 468120
856621,1590702 542469 524464 276932 2398327
857127,1400209 2730788 542438 1817665 1766736
858055,546415 2277810 2496999 1292136 49509
858126,1848376 1147767 332664 20989 2244505
858281,1114982 585287 2550498 1258303 2205815
858561,1848376 1147767 332664 2468545 1751372
858706,399596 436574 2592829 2175889 945296
859101,1459962 1133414 640181 2194875 2462124
859377,1848376 1147767 332664 2468545 1751372
860157,1848376 1147767 332664 2468545 1751372
860234,1533382 2401180 135558 1829050 261502
860289,1053452 1087699 1262099 215873 1757326
860661,2230879 1707489 1500071 1798720 2143062
861320,1262099 1279415 2109124 1880228 211857
861382,1848376 1147767 332664 2468545 1751372
861634,938375 569761 2449018 494063 2803376
861647,1839583 48650 147008 1784533 2448253
862110,1848376 1711332 1147767 1193717 332664
863909,2087027 1134847 215982 678135 365608
864081,2101895 1512857 1298285 1427157 2244505
864366,747500 2309898 2655876 2454339 2174643
864711,979758 2362789 1750840 561594 149695
865177,1886939 794156 1274931 360505 399441
865192,823465 1795224 2512627 1269512 968179
865300,1848376 1147767 332664 2468545 1751372
865306,2462072 2109924 688689 2006372 1330328
865333,1848376 1147767 332664 2468545 1751372
865382,102981 2261203 727491 478075 1220468
865440,1149594 278589 2512394 1470600 2291511
865552,1751866 71091 1382986 1898150 507053
865827,1835770 391094 1751372 1788671 175163
866867,381044 1912309 115690 1574223 656507
866949,1328888 152021 1386412 2732944 2037977
866972,1618317 654546 683349 601542 1058389
867250,2222699 2657497 1771869 536062 901835
867418,1278439 2180322 540689 835203 2500607
867912,961528 802446 669712 2042526 1774645
868353,2770468 1054702 1431466 2136272 2253113
869092,1848376 1147767 332664 2468545 1751372
869421,687732 1437485 1906675 452334 1018726
869918,2097556 2371408 459719 1338357 2455056
870218,2439746 1751372 1728212 1257248 1592554
870369,1577010 2824065 1727892 813391 437245
870926,1437076 619132 1644114 1769523 1082296
872285,1848376 1147767 332664 2468545 1751372
872614,436574 1725193 2213438 399596 369590
872645,1848376 1147767 332664 2468545 1751372
872910,1074013 2591440 2672305 257322 1884305
873292,2175889 1423751 2606723 2094372 2521064
873858,984924 1606242 253152 1542866 353356
874287,2510986 2067916 479337 902978 313894
874343,1848376 1147767 332664 2160042 2366073
874386,56993 744840 2382674 109031 1496888
874814,1848376 1147767 332664 2468545 1751372
875409,1083007 1037951 1013617 2407173 765598
875512,2795800 1965165 278589 2037855 1249278
875716,282176 1686458 2094372 348576 654547
875761,1848376 1751372 1147767 332664 680520
875975,1053452 1053542 2079566 2601566 1262099
876641,780835 999516 1556993 54060 1526110
877560,1848376 1147767 1782056 332664 1187687
878397,2587211 716613 2280352 2493916 1945602
878512,549267 2166585 1121269 2056259 1271913
878798,460717 936700 824213 2394961 1577552
879138,1496888 2832110 2584365 2072516 2699201
879304,2822465 1181478 1697197 2784416 2823400
879513,1212118 787681 1855604 576752 1765027
880088,2545674 1053542 2778525 2148834 2282190
880830,1848376 1147767 332664 2468545 1751372
880940,1047625 1295204 16319 79531 8287
881352,190337 1962463 590199 1220826 1427393
881512,1848376 1147767 332664 2468545 1751372
881584,1380296 689551 931519 512040 612155
881613,1848376 1147767 332664 2468545 1751372
882301,1848376 1147767 332664 2468545 1751372
882337,2058327 780616 2422473 1002547 1724167
882500,2148842 1173925 134383 478227 287897
882991,1053452 1262099 1482082 1757326 1716458
883571,2294213 1899627 734196 2686805 2486575
883755,204174 2363688 2350243 2041008 2650926
883785,1417963 1128505 310544 280716 974339
884447,1080239 1761908 886547 953966 2468545
884475,2356407 2786340 2150005 2657302 436574
884587,175200 1453788 2344428 1226034 1001431
884715,300233 215982 2195112 1376058 1126599
885540,1237071 1842144 343733 1447370 1047625
885596,2200859 640181 2590469 1150235 1608366
886767,1244196 1262099 2083818 2114506 2603663
887228,2142899 1982510 284191 611103 262552
888060,1201171 1443706 2423978 349760 2648694
888545,1706622 1424217 1664453 1775761 1511572
888596,1874971 2427786 657691 2166829 2349300
888656,1848376 1147767 332664 1240881 1008813
889560,453182 1096105 24756 816307 782209
889574,257496 827228 539211 896444 1320971
889606,2778525 2154575 2791101 838540 2082622
889794,1848376 1147767 332664 2402625 1728212
889818,1972963 2825431 1452194 2720354 1241563
889906,289491 2077469 823778 1599678 1637644
890094,95424 973288 2743915 1175129 1291249
890183,1848376 1147767 332664 2468545 1751372
890594,1848376 1147767 332664 2468545 1751372
890857,2006954 263028 2143062 2329332 734638
891030,2222699 2359378 2614229 1681695 2591103
891058,1848376 1147767 332664 2468545 1751372
891448,1386412 2606923 2091019 2224561 648857
891465,244777 306857 671359 97350 986950
891850,1556830 1058584 1701736 1032996 2207091
892207,2079566 2370817 1300839 1561415 222918
892223,2210816 2753566 2714226 1206667 1290918
892501,1667421 1187250 1568703 1257913 1592554
892647,434392 838668 1809933 2277810 2148834
892977,1754395 1262099 2083818 2114506 2603663
893246,1407755 2271211 1589286 614476 2659160
893464,203016 2604343 2066292 913257 542566
894076,380346 650475 273504 1993849 808564
894177,625711 84893 595729 448567 2392162
894605,1848376 1147767 332664 2468545 1751372
895588,2040236 2397541 1198706 632086 919509
895632,2764229 1595372 1053452 1124313 1053542
895885,1848376 1147767 332664 2454339 2174643
895929,1848376 1147767 332664 2468545 1751372
895954,536047 1064935 1938945 1659407 869264
895972,697695 75845 161100 1453160 750038
896061,1785536 557043 1423751 2141218 500423
896116,1053452 2069776 1200837 1292626 2091019
896211,1443706 596178 1998471 402649 2104869
896309,2547201 2078471 1492043 454934 2036870
896474,1751372 2129275 1837006 592839 2117401
896595,1848376 1147767 332664 2468545 1751372
897079,903708 2101655 947818 961005 875840
897502,1160495 1364040 635882 1471185 1774990
897574,1287323 1889366 2402625 923541 2812418
897665,2512414 1310205 2397176 229655 1443774
897927,318206 469137 1343448 537536 2706548
898350,1848376 1147767 332664 2468545 1751372
898429,2371338 1262099 2083818 2114506 2603663
898697,804100 191323 789378 1371044 2601290
899171,1337533 71903 2711836 2756654 81551
899310,43306 2163770 1499394 2448087 2058495
899345,2292605 765811 549487 2393849 2266407
899560,1644791 37236 1066379 1487244 1751866
899681,69921 942161 1038331 2525040 979942
899835,1443014 1681695 2591103 668146 1827898
900127,1576725 2637434 131427 1301316 1229851
900441,657183 1053452 1852382 1047625 784737
900880,2175889 758125 2209037 2083818 2114506
901058,542469 1874971 1953846 915212 2490294
901293,1793991 1978746 554760 2037496 873359
901748,899111 2781618 1412019 1201171 767387
901749,2682328 537970 2237621 1814365 1982972
902474,1481327 1028918 94929 675502 394095
902682,271998 1583802 2081129 279594 335447
904303,2791339 1300183 2374971 2507231 745297
904607,1907970 2581013 2277566 983861 1850670
904846,1867559 239491 314700 1751372 1962355
904848,419011 2031674 1213890 2148834 2829172
905109,1728212 2014539 1054019 167405 718370
905510,130230 2803376 2174514 849590 515119
905961,906846 1527699 1167392 2705797 99474
906062,2430279 748970 2438243 2110417 1430278
906324,1407001 1708813 2539956 1816977 2607585
906642,2612295 864751 116585 565141 982488
907044,1586072 2214377 1113998 2063198 801479
907080,1053452 698651 1669934 1455221 2055603
907179,1848376 1147767 332664 2468545 1751372
907409,2118112 2160246 2606723 233827 431103
907470,338695 356159 284558 1532572 1447302
907904,2632598 2392150 1634926 1624781 276031
908218,1227268 1848376 1147767 1432763 332664
908238,2776824 134458 1470828 2229032 596793
908352,1848376 1147767 332664 2468545 1751372
908708,2152423 1278112 459903 2201316 2391527
909198,1233470 1421020 701784 2409385 1244196
909323,2249010 51755 2710063 89091 1066190
910339,2590469 244777 1544403 1859688 2479604
910610,1368635 1717400 2483915 383751 802988
911388,2041008 1317915 204174 2350243 2363688
912064,273901 2515555 2069813 1045210 1597509
912069,1848376 1147767 332664 2468545 1751372
912922,2306574 2589208 2640072 699104 2129958
913286,1511831 158526 1532743 934551 2353116
913492,472594 147804 1060527 1642979 1441586
913634,2489959 536047 1053452 232618 445231
913883,1728212 167405 718370 1054019 1848140
914158,1788671 2433725 1435542 2402625 203429
914182,2770160 1490527 2750191 872103 2102697
914284,1053452 784737 2243614 935760 2459081
914850,1848376 1147767 2129275 332664 2131040
915310,1848376 1147767 332664 2468545 1751372
915322,1686940 1983591 2052544 784737 1273386
915596,1499162 792226 1057717 859281 1330328
915690,939550 2215552 1714427 863419 1179482
916607,2314169 1407755 734229 1932894 2074274
917512,1093296 931519 526501 2462072 2512859
917876,577084 1529445 2457911 506539 2084014
918202,1086695 1418721 927275 1295837 1889254
918246,365608 972388 803870 2132112 1181698
918341,2249010 51755 2710063 89091 1066190
918730,365608 2132112 2660436 1244196 1756074
919124,2510986 1053452 2603155 1559944 902978
919444,1587251 367278 1165869 61165 87997
919876,972388 1615436 1206551 2287410 2124761
920495,1181698 362966 2447821 657183 1717859
921887,215982 2256876 1527539 1117449 1126599
921934,445231 2743541 2420135 2485059 1571597
922014,1528519 2092767 508531 1919655 571349
922261,1251864 1772743 2077189 786008 952102
922650,1951066 1092821 789921 2329107 1618127
922774,1435584 708657 1449788 1508508 1709395
923097,1848376 1147767 332664 2468545 1751372
923224,2397044 112809 570668 2170079 2012445
923673,1848376 1147767 332664 2619343 680520
923766,2491016 2630904 2389610 2353205 2574702
924067,1386412 1262099 2521064 2114506 2603663
924089,1646883 52365 683757 1430703 310141
924159,2590849 1113937 1361836 2466849 756103
924248,2832361 1708822 2596 395723 2692099
924276,978888 2424693 538069 1995963 1879808
925527,912131 2180538 2697379 765527 68826
925621,1500071 337342 128177 791717 2196323
925951,1628459 625711 2811730 152021 207878
926447,2356587 823512 2643935 1053452 1244196
926506,2239755 2155146 2205815 356161 313851
926663,2058298 1599793 2214075 884049 2512960
927172,471520 2654512 1053452 2005388 2091019
927209,1654471 2706006 1728212 680520 322093
928221,1591624 2091019 1795249 902460 1852382
928302,1620145 1499394 2027169 1569710 1741680
928505,1848376 1740183 1147767 332664 2468545
928744,1848376 1147767 332664 2468545 1751372
928875,1848376 1147767 332664 2468545 1751372
929638,1348967 823512 789747 2831365 282627
929673,1953846 313851 1133414 1695195 2420135
929679,2525722 2138669 166394 1250488 2615784
929858,1848376 1147767 332664 2468545 1751372
930052,2520574 119612 1222382 315676 1849280
930380,2397541 278589 1845355 2533908 1386412
931236,298307 687836 765598 1526143 2349739
931254,1751372 2468545 1137339 1673677 2548407
931431,1848376 1147767 750671 332664 1420570
931769,2084014 2266859 1016960 194241 2087361
931971,1848376 1147767 332664 2468545 1751372
932124,1607107 1880002 2421624 485548 864188
932343,1690352 1374999 2757024 853722 1729147
932934,1848376 1147767 332664 2468545 1751372
933186,1066722 698011 1357441 446448 1622751
933222,1848376 1147767 280144 332664 652822
933364,271998 452716 347098 345461 2758564
933606,767387 2090622 101005 1332318 708144
933623,257339 1223187 2310379 2588169 642024
934300,894000 2663618 331022 1224023 1701087
934600,230745 507181 449441 557621 1869947
934801,1848376 1147767 332664 2468545 1751372
934827,1538496 1006232 149808 1544008 2536477
934934,1619659 446374 2452583 1022575 152021
935548,2778525 2310379 1857620 745433 1453007
935805,1526143 104283 1642285 26250 2002163
935928,306417 2035791 2407605 761715 911450
936327,943130 148873 1690362 1025299 1193409
936672,128177 1012119 2371338 2596608 2031981
936712,1016436 2774273 652041 1981457 1239082
937200,2048862 394767 1471642 1752895 2052993
937407,1848376 1147767 332664 2468545 1751372
938054,1848376 1147767 332664 2468545 1751372
938272,194318 156143 2643443 1041709 120775
938306,1775397 1132844 1006271 186879 1636910
938410,2029462 2102033 2141934 2375999 1863946
939219,1530155 1342859 834320 2701725 431442
939700,2652606 315676 1287323 2325510 2002704
940869,657183 2632373 2083818 2114506 2603663
941196,447985 1200711 1256923 743308 735968
941395,315341 1056667 1602077 1261100 2462072
942155,2462072 2109924 2006372 1330328 688689
942348,1848376 1147767 332664 2468545 1751372
942506,818888 315676 2142038 2755102 2419624
943055,84304 1590899 2271211 1307772 2071531
943508,1423150 1320309 1347445 2234790 661923
943720,2522554 1695664 1857292 1499394 2571218
944449,1807819 335918 1295204 2692128 2360723
944723,748011 161539 146656 1442073 2436828
945585,464522 1250701 715061 1584738 1258181
945851,315676 624264 2438615 2396028 507528
946058,1848376 1147767 332664 2468545 1751372
946204,1848376 1751372 1147767 332664 2468545
946553,695332 2119782 2471181 2803376 1717243
946648,269512 426287 2063333 2520892 986403
947049,300233 41406 2195112 215982 2698338
947082,1150235 964435 1994063 1593244 152969
947221,321630 2591766 1269849 1549837 808689
947223,2719617 1898953 1280955 184517 1443706
947642,2599505 2468545 739674 2262964 2344362
948202,1848376 1147767 332664 1627267 1728212
948233,2183922 1898849 1218572 2473768 1107275
949844,1848376 1147767 332664 2468545 1751372
949968,1848376 1147767 332664 2468545 1751372
950348,526613 2166585 2451423 2679781 2194770
950545,2833963 2201117 48524 984003 2478294
950769,507069 553435 213792 1560697 2742517
950829,1985910 991836 2190917 2068013 48650
950839,605393 2056571 2778525 526802 2070690
950877,77400 1050950 2771189 691263 2410263
950913,291381 1290016 1443455 992801 792239
951034,1262099 1279415 2109124 1880228 211857
952484,751591 810648 257154 1754448 1900827
952854,2415922 2375492 1594392 2791278 2428790
952979,1848376 1147767 332664 2468545 1751372
953452,1848376 1147767 332664 2451199 2660429
953622,1229646 2720090 2512859 1513499 1841463
953661,2163770 1556830 2441881 2448087 2795800
953773,1378241 2013432 1198429 615530 1513537
954438,1394234 1049273 2050631 1742926 2556082
954948,577338 115324 2353771 1893998 1867503
954952,1368635 2249807 19122 2295468 1717400
954999,1414197 957845 1703684 868254 1785014
955411,1627100 1982972 1994058 1866025 2334361
955590,2706538 2130356 2234262 667882 682137
955720,1016004 1729066 996912 841925 2302489
956095,2259652 599073 2169564 1235116 88878
956242,457843 9054 1820087 116464 1614091
956304,580727 2478858 1835742 2563518 2165607
956317,973035 1301191 1535962 2061549 1034359
956951,1157946 1469628 2779857 2745895 1872655
957060,1422240 1489704 440867 1565981 2066938
957446,1848376 1147767 332664 2468545 1751372
958899,1848376 1147767 332664 2468545 1751372
960104,1848376 1147767 332664 2468545 707067
960371,898727 698106 463118 853722 974665
961007,1443706 2235444 1244196 2031981 1386412
961234,1848376 1147767 332664 2468545 1751372
961727,1848376 1147767 332664 2468545 1751372
962001,1848376 1802397 1147767 332664 2101895
962083,2705759 1644791 2552884 634598 547033
962296,1519543 2147047 1470020 2380989 1899627
962497,1848376 1147767 332664 2468545 1751372
962509,536047 2198329 2002097 437245 821462
962637,1808280 2021532 204174 1317915 1725329
962823,2223576 248625 2093356 2143062 1536621
963079,2426563 448003 42438 1339242 2591135
963208,2258655 1721699 665775 2115187 797433
963456,1515768 1165695 508544 1980367 1431561
963710,1090310 1848376 1147767 1887468 2225242
964019,122430 1536313 1889854 670057 337144
964901,830073 536047 2083818 2114506 2603663
965376,1848376 1147767 332664 2468545 1751372
965555,1053452 1262099 1482082 1757326 1716458
965978,1983757 1852396 744945 2215552 1186100
966046,2602816 2734248 1524197 1277383 1985533
966692,573820 715107 2492629 1009268 1215299
966973,1843330 2617657 1848376 1148565 2434102
967271,1848376 1147767 332664 2468545 1751372
967915,1330328 62562 276159 1258303 1190986
968030,2163770 770454 2058495 703039 419011
968045,1643520 2488086 1231050 1396492 1591692
968354,377222 2358176 2288524 2429998 812546
968986,1581831 1187250 1435964 1584678 2706575
970042,1221193 1227893 1775151 311081 971284
970373,2392150 2828750 1774879 2633391 1711686
970531,1114982 130558 1982016 2091491 970101
970939,1262099 1279415 2109124 1880228 211857
971564,329509 369259 911310 1389022 1701534
972018,1728143 2666148 1404301 1424471 1194598
972204,1652258 1984327 2791339 2489959 935545
972213,1303854 1165598 2464820 1402823 905207
972498,2579533 1227893 2796479 1090298 2614865
972825,2420135 1237071 468120 2459081 2457911
972922,1066987 1278639 555502 2175546 2792273
973044,854955 278589 2316764 183236 222487
973163,1117449 1053452 1244196 1428616 1016837
973419,1262099 1279415 2109124 1880228 211857
973581,1848376 1147767 332664 2468545 1751372
973634,48650 2630733 1839583 1566792 1589286
973663,1732848 1001391 1186918 401408 1547543
974268,1964194 1164877 359239 1963794 2231588
974875,2315105 1955937 1013617 2481932 61925
974909,657183 1756302 1262099 2083818 2603663
974926,2635038 1768024 776155 2501356 1508264
975101,904773 100805 2214648 174495 1240596
975162,548823 1530368 1952945 955230 198852
975423,1848376 1147767 332664 2468545 1751372
976058,1848376 1147767 332664 2468545 1751372
976863,2558672 2628458 171971 418194 465049
977056,194318 1717400 2496313 120775 1459360
977213,784737 1889677 1054698 202382 1575494
977285,854372 1550793 2480851 1972717 1066940
977856,158526 2559610 1185847 2652961 1567744
979075,1848376 1147767 332664 2468545 1751372
979422,2778201 1508077 2066136 2810605 474388
979432,789578 1008405 1641705 468803 12263
979457,1150235 964435 1608366 347905 2137744
979577,2556082 2496742 1181085 1340963 2417933
979993,2076819 479980 1470002 192785 1898035
980167,1848376 1147767 332664 2468545 1751372
980297,1848376 1147767 332664 2468545 1751372
980344,2335072 1903249 2764229 954409 313851
980538,1848376 1147767 332664 1728212 2619343
981526,2487208 1320309 2772237 2245073 2791339
981696,1386412 1271958 1262099 2603663 417248
982219,1848376 1147767 332664 2468545 1751372
982774,1848376 1147767 332664 2468545 1751372
983217,1848376 1147767 332664 2468545 1751372
983512,2235265 2230391 875312 1824686 242392
983622,1984327 2488086 1643520 1487822 401253
983769,2757896 776006 1160822 2403810 2258816
984164,712901 335604 1530139 1496101 2319540
984248,1821230 1108883 592954 171971 2611380
984837,2012589 293371 2613883 882380 546620
984904,2394575 1218572 1107275 2360105 1430703
985022,2230159 1630234 749025 41877 1688983
985392,1575494 1755502 2123252 141176 1822084
986235,2086041 1117449 882543 1376058 2241640
986272,1486947 2786146 2086041 162125 963021
986332,776072 231353 2743915 481003 1287265
986401,1848376 1147767 332664 2468545 1751372
986507,990527 2611528 226477 1422320 2551870
987031,90273 1856606 2470880 286848 2051717
987637,1848376 1147767 332664 2468545 1751372
987794,1233470 1421020 1472163 1482082 1716458
988205,1848376 2561317 1147767 332664 1297388
988481,2249010 2710063 89091 1066190 1122810
988868,2234624 1883086 2129958 733721 1502246
989260,1773448 1612604 650000 42828 361728
989272,2728787 865364 1433888 1588612 1430800
989403,1848376 1147767 332664 1728212 680520
989932,1053452 1162250 343377 651542 1029452
989950,2579533 1090298 1227893 2614865 2796479
990002,1230659 1095078 233103 939885 1950287
990444,2077469 2101895 1318000 1512857 1427157
990635,1848376 1147767 332664 2468545 1751372
990779,1053452 964196 1069281 1903410 2290726
990881,410414 1854085 1854566 2466095 316152
991647,2541133 1895272 1214056 700812 2111160
991914,1646883 2197213 52365 1148565 694013
991986,366927 2287410 1695813 1112385 2003763
992168,1947468 2325283 374481 1475046 360826
992771,386410 1908874 1120260 1279643 2672708
993373,1848376 1147767 332664 2468545 1751372
994702,591022 257339 2038867 1454707 2499303
994883,1734660 1509480 1131597 1053452 757883
995102,1818555 365608 1984327 1630881 1009268
995728,1173621 2814250 1706918 232015 1361778
995793,1601253 1204580 2658855 183000 1218752
995904,84369 2222699 1586072 38843 2532610
995972,406231 2697201 1206551 2479743 827690
996137,994121 229655 2770287 476781 483167
996586,906846 1038551 1615645 1527699 1269685
996641,2810605 2066136 2514346 302820 1508077
996981,1299729 2394391 1629929 1576126 2641140
998287,2353116 1586072 2820613 2124397 2202263
998803,1353728 2461381 1872942 2432663 599356
998981,315676 1551285 2231186 119811 397974
999567,1848376 1147767 332664 2468545 1751372
999708,1426983 2467165 1462268 975259 1595312
999829,2274527 2323368 2419950 1534621 1184612
999911,2335072 2515078 4472 1264432 1086695
1000051,2449018 494063 1920047 712209 1836925
1000450,1848376 1147767 332664 2750191 2244505
1001023,1855215 1848376 1147767 614356 332664
1001064,2018960 2431623 875907 2410464 1306739
1001283,1900345 1160822 415358 117646 1974576
1001539,2778525 823512 299236 538069 1053452
1001684,1749358 1848376 2795800 872103 534046
1002222,1044973 777911 940051 252698 381044
1003434,784770 1956496 1529928 1748655 2563490
1003554,2726711 1292142 1067291 247107 447985
1003865,1627958 1117449 1073158 1096680 1859093
1003929,1920047 113050 2086041 2430137 1728536
1004442,1848376 1147767 332664 2468545 1751372
1004644,1940835 2280352 2249320 533962 107663
1004786,2791339 2350341 486936 1343911 2231785
1005053,2092877 1145435 1834769 2528383 1833869
1005299,478208 740907 2201593 1356264 850802
1005659,1056667 712901 1888822 337370 1407200
1005794,2680669 1086996 1507791 1829320 1133414
1006216,876529 1366236 1724412 1524413 1051740
1006791,1100012 152305 1884665 1817665 1046928
1007005,579292 2487208 2793941 2124127 471010
1007502,1635309 2247652 268652 1994188 2160335
1007547,1301191 1034359 336506 1868925 439750
1007858,1128805 567617 1071355 2519834 1639686
1007928,1053452 2152933 1262099 2083818 2114506
1008137,1348756 220216 1768483 210269 2179419
1008176,2590882 740066 1289988 1504328 1692522
1008931,2462072 1262099 1356008 1722282 211857
1009055,1717754 2384800 478799 226492 2093707
1009945,1384264 30683 1725014 323833 2771419
1010150,1848376 1147767 332664 2468545 1751372
1010950,2496999 2266859 2433077 1639937 479344
1011011,1316860 2759350 1053452 873420 598958
1011555,2048248 1442951 1601253 1984111 2025165
1012049,2778525 2708433 2178679 1411684 589466
1012096,1443706 1244196 738213 266412 2795800
1012343,1475454 877685 2772362 1007847 1853153
1012377,1262099 1279415 2109124 1880228 211857
1012861,1001431 318674 1523307 175200 262145
1013649,2171176 2768923 1060866 560740 604278
1013734,1095442 1728212 1751372 829561 680520
1014111,1361639 553342 1797565 1499162 1241193
1014733,2466849 1185847 1649145 1053452 1716533
1015058,434392 561185 2009127 1905117 2721169
1015289,73218 2582558 1782033 1475454 2271101
1015384,1848376 1147767 332664 2468545 881580
1015462,973863 2490735 2035751 443494 1705847
1015833,1848376 1147767 332664 2468545 1751372
1015853,734196 1984327 2686805 747388 2778662
1016093,1848376 1147767 332664 2468545 1751372
1016175,2348573 1492043 2547201 850541 1150235
1016264,1736350 1328054 2585848 859316 54124
1016456,1732848 1001391 2414119 1661738 1774990
1016635,2476157 1448909 2239554 2014227 1727024
1016798,1255336 1325316 352022 1217373 197288
1016942,1908119 707223 1442073 146656 117291
1017093,1427250 1123592 1721856 886537 2312162
1018197,744812 1881387 906941 2307899 2448669
1018472,890296 365608 2739609 2768170 1850392
