idx,item_id
36300,2361171
36301,2366001
36302,2282915
36303,1369814
36304,2806069
36305,2760419
36306,2328018
36307,722135
36308,747257
36309,1501048
36310,1474033
36311,1576461
36312,1700094
36313,1969701
36314,985367
36315,1298230
36316,1340642
36317,2334527
36318,1140410
36319,629901
36320,2421545
36321,2217719
36322,2820126
36323,618744
36324,323283
36325,888028
36326,1952185
36327,2340974
36328,2079417
36329,2343367
36330,13186
36331,1313448
36332,1692977
36333,1252637
36334,793171
36335,1781952
36336,793639
36337,1614234
36338,1754673
36339,1775646
36340,343342
36341,350603
36342,1497646
36343,525094
36344,1217421
36345,1139554
36346,553187
36347,403999
36348,2197939
36349,146402
36350,2078703
36351,159298
36352,1758791
36353,148775
36354,2309565
36355,662338
36356,1972926
36357,176245
36358,1377819
36359,66904
36360,1113385
36361,1015495
36362,2249483
36363,1077418
36364,721769
36365,2389937
36366,2646777
36367,2639071
36368,779099
36369,2632311
36370,806228
36371,2520519
36372,2508556
36373,2507500
36374,2470153
36375,2415731
36376,2397755
36377,2396459
36378,2386461
36379,942149
36380,2300549
36381,972389
36382,2263141
36383,2199095
36384,1021194
36385,514849
36386,512194
36387,2173388
36388,2153144
36389,2126168
36390,426415
36391,1115243
36392,410070
36393,1118036
36394,2023292
36395,2021704
36396,2010275
36397,1924554
36398,322936
36399,1851216
36400,307524
36401,1830375
36402,304699
36403,1770882
36404,1761377
36405,149561
36406,119410
36407,91193
36408,81051
36409,1174473
36410,63380
36411,1505079
36412,1499639
36413,1174494
36414,1187656
36415,1394828
36416,1382597
36417,1357025
36418,1351326
36419,1324674
36420,1398006
36421,1214026
36422,1176158
36423,1506466
36424,1171030
36425,1523966
36426,1528887
36427,1117094
36428,1065628
36429,1587722
36430,1652895
36431,951811
36432,911266
36433,908474
36434,1756751
36435,1761349
36436,794672
36437,776617
36438,1858018
36439,666077
36440,1873071
36441,635389
36442,604697
36443,1900229
36444,1905109
36445,1938986
36446,508662
36447,2066951
36448,492086
36449,348652
36450,2091905
36451,230277
36452,2205128
36453,101468
36454,2296097
36455,2405379
36456,2467375
36457,2660674
36458,2660923
36459,2829109
36460,695501
36461,1074059
36462,2762117
36463,2429398
36464,1994984
36465,1819902
36466,481366
36467,224414
36468,2338291
36469,2613487
36470,650473
36471,1638868
36472,2485344
36473,215335
36474,499423
36475,1176117
36476,1443881
36477,2119296
36478,1000689
36479,1405220
36480,2796987
36481,1554157
36482,1933258
36483,228155
36484,1110093
36485,1063123
36486,2010677
36487,2614082
36488,960819
36489,262539
36490,838133
36491,2264618
36492,737018
36493,643435
36494,50066
36495,2453951
36496,2090350
36497,1761304
36498,391676
36499,705919
36500,946451
36501,2682043
36502,1527749
36503,2606990
36504,2251468
36505,2082137
36506,577767
36507,29188
36508,758631
36509,437364
36510,1609763
36511,57787
36512,2450807
36513,382603
36514,1254575
36515,2007718
36516,539755
36517,1625405
36518,1163089
36519,1821692
36520,1150471
36521,2106694
36522,2334660
36523,25538
36524,1202383
36525,309478
36526,2803456
36527,179721
36528,718924
36529,2525997
36530,520880
36531,2476418
36532,2138429
36533,901545
36534,998439
36535,1679977
36536,1571564
36537,1608835
36538,106641
36539,317172
36540,507053
36541,642024
36542,713275
36543,1343631
36544,1561231
36545,1647907
36546,1644911
36547,1815268
36548,2318366
36549,1847277
36550,1857069
36551,2318634
36552,1892235
36553,465085
36554,2517307
36555,857809
36556,2669705
36557,1587188
36558,2284044
36559,1180713
36560,2437808
36561,128361
36562,1247358
36563,865447
36564,768718
36565,1753139
36566,2832909
36567,2046167
36568,786202
36569,2395289
36570,2441110
36571,2632099
36572,1373026
36573,1255911
36574,1364275
36575,427353
36576,1580076
36577,37332
36578,1886755
36579,1910291
36580,21349
36581,1228790
36582,986555
36583,2276503
36584,2664390
36585,487616
36586,1200833
36587,884845
36588,1536042
36589,688647
36590,1724906
36591,478027
36592,1909417
36593,2207734
36594,2216958
36595,301917
36596,283723
36597,171788
36598,2268410
36599,309295
36600,974891
36601,1109170
36602,1516317
36603,108629
36604,2565227
36605,2138273
36606,1358166
36607,2389188
36608,459009
36609,2605025
36610,843502
36611,86459
36612,1154846
36613,2228143
36614,1095315
36615,1226813
36616,1568014
36617,2441153
36618,1435270
36619,2018390
36620,1550477
36621,1673035
36622,1808898
36623,1228953
36624,275180
36625,1019689
36626,123061
36627,2139789
36628,247492
36629,533689
36630,517952
36631,2526208
36632,2273459
36633,1946917
36634,1847515
36635,1776200
36636,1651090
36637,1561878
36638,1436033
36639,1181698
36640,1106600
36641,51213
36642,73971
36643,323286
36644,326765
36645,465439
36646,495334
36647,2831985
36648,262976
36649,2669255
36650,1375056
36651,831234
36652,1453967
36653,1402899
36654,795931
36655,184576
36656,2505997
36657,21421
36658,2011293
36659,399779
36660,2246810
36661,2220691
36662,1885193
36663,1182550
36664,2310385
36665,2409110
36666,1818293
36667,1568785
36668,2262550
36669,1834861
36670,2416571
36671,142879
36672,1329102
36673,1271425
36674,2518581
36675,1414145
36676,497025
36677,2292939
36678,2774235
36679,32144
36680,2761745
36681,494069
36682,2355623
36683,1522931
36684,1303986
36685,708380
36686,314430
36687,2454314
36688,2788503
36689,2293157
36690,1815677
36691,1846003
36692,1963442
36693,1527966
36694,2762353
36695,985191
36696,1388126
36697,1722719
36698,293182
36699,1078977
36700,484790
36701,854601
36702,857880
36703,2060854
36704,2691297
36705,1389142
36706,2401654
36707,2444466
36708,2612009
36709,2670337
36710,2728774
36711,2215905
36712,2674125
36713,2388355
36714,2314101
36715,1925781
36716,2744897
36717,205530
36718,678312
36719,2387415
36720,2492098
36721,438720
36722,1069424
36723,27680
36724,1693312
36725,2146195
36726,2114277
36727,2703853
36728,16381
36729,262871
36730,336007
36731,374269
36732,402391
36733,558431
36734,743724
36735,1462585
36736,1462668
36737,387004
36738,1189193
36739,1102990
36740,846801
36741,1975800
36742,1922938
36743,1982200
36744,2192350
36745,2537967
36746,736331
36747,876945
36748,859700
36749,588410
36750,18694
36751,1908697
36752,94802
36753,1398003
36754,10602
36755,166378
36756,2258990
36757,352012
36758,1673011
36759,661561
36760,2610228
36761,2720192
36762,2773850
36763,1608628
36764,523825
36765,1466951
36766,584184
36767,2004999
36768,2632424
36769,2493794
36770,2112875
36771,2560587
36772,2145935
36773,2242641
36774,423507
36775,2709953
36776,2694769
36777,2545957
36778,1975669
36779,1390503
36780,1232129
36781,1164552
36782,79917
36783,96717
36784,674809
36785,260074
36786,667180
36787,590952
36788,1657576
36789,1547679
36790,633774
36791,1223698
36792,1948179
36793,1968438
36794,2044169
36795,2295149
36796,2489171
36797,451643
36798,421496
36799,89638
36800,235471
36801,114359
36802,128812
36803,1186125
36804,20442
36805,1106691
36806,812479
36807,470384
36808,2036787
36809,2656147
36810,401181
36811,612312
36812,1855791
36813,1113667
36814,1162005
36815,2546178
36816,2378373
36817,631243
36818,642624
36819,1172298
36820,1971041
36821,349538
36822,38997
36823,2465
36824,1433595
36825,188802
36826,1449305
36827,606454
36828,525891
36829,347406
36830,642057
36831,786845
36832,669947
36833,704865
36834,2749167
36835,876835
36836,908239
36837,909797
36838,2588527
36839,1219100
36840,1284856
36841,938537
36842,1606481
36843,209248
36844,1656215
36845,54655
36846,658338
36847,2017248
36848,35935
36849,2215522
36850,2234171
36851,2686242
36852,2724845
36853,388258
36854,2241885
36855,2213438
36856,2409920
36857,2525741
36858,2031098
36859,1536496
36860,569873
36861,2831640
36862,2453468
36863,2222367
36864,2018408
36865,1099384
36866,125113
36867,668528
36868,568821
36869,279420
36870,572835
36871,2464726
36872,134610
36873,2373828
36874,737647
36875,2252513
36876,744860
36877,1098036
36878,1025639
36879,1946455
36880,1700024
36881,984991
36882,2738032
36883,1691067
36884,2262639
36885,1597218
36886,2316514
36887,23582
36888,2819905
36889,140382
36890,507178
36891,1402992
36892,2754392
36893,1010278
36894,2439260
36895,2335268
36896,2390830
36897,844177
36898,99474
36899,781235
36900,1831334
36901,648919
36902,179636
36903,2285654
36904,2373615
36905,88845
36906,2015712
36907,2644245
36908,1945148
36909,1777465
36910,1283500
36911,2142308
36912,2434833
36913,932913
36914,2433767
36915,1037969
36916,1409960
36917,1762475
36918,2384690
36919,2381107
36920,352782
36921,2817060
36922,1800512
36923,2716959
36924,566930
36925,1693015
36926,341156
36927,2223648
36928,2533472
36929,2344717
36930,2154323
36931,498627
36932,2159754
36933,2013554
36934,1178851
36935,1158009
36936,228174
36937,441992
36938,2767982
36939,746285
36940,2619387
36941,818174
36942,1125573
36943,1284786
36944,1856618
36945,2172292
36946,2208053
36947,2695686
36948,2699888
36949,84451
36950,9948
36951,414136
36952,474225
36953,1398635
36954,1804340
36955,2393984
36956,2134842
36957,2636732
36958,1574798
36959,400455
36960,1288957
36961,60155
36962,164655
36963,233848
36964,2217978
36965,2266015
36966,1040781
36967,1376301
36968,1397491
36969,2123401
36970,1307114
36971,1601724
36972,2023995
36973,2134079
36974,1133977
36975,754645
36976,2524965
36977,2734811
36978,1928686
36979,1002032
36980,1255120
36981,2824408
36982,2161769
36983,1201368
36984,1656696
36985,1400499
36986,2113625
36987,2109205
36988,2546848
36989,2093224
36990,1674846
36991,706879
36992,1196031
36993,393279
36994,325585
36995,1728641
36996,152618
36997,112523
36998,77149
36999,2401180
37000,1758101
37001,393784
37002,471925
37003,1186632
37004,1212009
37005,1298875
37006,2556811
37007,1547162
37008,2516855
37009,2293025
37010,2197403
37011,2191822
37012,2141352
37013,2077838
37014,1814908
37015,1821273
37016,534745
37017,700387
37018,1225473
37019,1256081
37020,1465377
37021,1620707
37022,1886895
37023,1331984
37024,2374912
37025,2164440
37026,1567430
37027,1721347
37028,2758607
37029,1936498
37030,4741
37031,90678
37032,272196
37033,939181
37034,960307
37035,1054929
37036,1709088
37037,1346350
37038,1378312
37039,1499822
37040,447803
37041,1526402
37042,2618322
37043,129976
37044,2464056
37045,2792689
37046,24498
37047,1030034
37048,775026
37049,2639083
37050,1066283
37051,470905
37052,1233899
37053,1332287
37054,2679567
37055,1784414
37056,2590851
37057,1769607
37058,244800
37059,351176
37060,1101051
37061,240513
37062,1496083
37063,1131987
37064,1454924
37065,1361544
37066,791623
37067,613142
37068,522634
37069,1611635
37070,1992615
37071,242838
37072,2249221
37073,315612
37074,1320971
37075,2812383
37076,59320
37077,474236
37078,2156811
37079,1078318
37080,1142859
37081,1435021
37082,1638058
37083,2129916
37084,478303
37085,699023
37086,350797
37087,1673041
37088,842857
37089,615352
37090,465109
37091,1688492
37092,971649
37093,1652481
37094,2051990
37095,1566025
37096,2634994
37097,2470639
37098,1799324
37099,2148546
37100,2270819
37101,2126024
37102,2756788
37103,115980
37104,2249093
37105,837751
37106,1302060
37107,518755
37108,1000822
37109,1206088
37110,84404
37111,250769
37112,1177383
37113,1945224
37114,2319065
37115,592372
37116,551670
37117,2810775
37118,307155
37119,1740056
37120,899500
37121,854081
37122,1091036
37123,1193743
37124,728386
37125,490579
37126,423858
37127,356710
37128,319051
37129,1876214
37130,1876889
37131,1911434
37132,2107918
37133,113059
37134,2150799
37135,62275
37136,2309207
37137,2406695
37138,2557095
37139,432365
37140,394658
37141,1822118
37142,901459
37143,2721461
37144,173472
37145,2830593
37146,241544
37147,399198
37148,2196879
37149,1063561
37150,1579982
37151,2645314
37152,2458021
37153,2343748
37154,2444158
37155,455245
37156,2332267
37157,955708
37158,1075006
37159,1206685
37160,751296
37161,1342540
37162,1416640
37163,20871
37164,2070093
37165,2486628
37166,892722
37167,1051993
37168,252998
37169,162476
37170,925939
37171,1417876
37172,1426690
37173,1830911
37174,1402002
37175,939660
37176,2727428
37177,740688
37178,485102
37179,207385
37180,2189661
37181,2230405
37182,1907578
37183,1575376
37184,2764684
37185,228797
37186,1569875
37187,507305
37188,613111
37189,857109
37190,1894966
37191,2004111
37192,1579497
37193,430088
37194,91597
37195,2640339
37196,1800246
37197,803365
37198,336808
37199,1463219
37200,2208095
37201,1260708
37202,2264258
37203,1432069
37204,1289181
37205,841087
37206,1194435
37207,537196
37208,29540
37209,810415
37210,1599229
37211,1245224
37212,1648435
37213,1915952
37214,1983804
37215,279123
37216,2548255
37217,2415839
37218,2241556
37219,1201223
37220,1197250
37221,1396374
37222,179347
37223,481825
37224,74720
37225,1954917
37226,2418027
37227,590436
37228,2565495
37229,1049808
37230,1484238
37231,1603022
37232,2424190
37233,2560969
37234,2617582
37235,2162971
37236,1056502
37237,1066987
37238,597443
37239,100932
37240,171353
37241,1816131
37242,2743360
37243,1940961
37244,1798505
37245,1763083
37246,1222464
37247,1100056
37248,518935
37249,2166505
37250,1117270
37251,451260
37252,1985675
37253,2745132
37254,2728785
37255,2656654
37256,413310
37257,878001
37258,2323368
37259,2308814
37260,2136984
37261,1173310
37262,992101
37263,1704
37264,981150
37265,87161
37266,555051
37267,701925
37268,902763
37269,1767445
37270,2773131
37271,1581784
37272,1298214
37273,806099
37274,2768369
37275,752598
37276,690030
37277,589588
37278,240895
37279,117627
37280,916664
37281,1405392
37282,2419494
37283,2770152
37284,1852208
37285,992091
37286,2345461
37287,615660
37288,745159
37289,2537098
37290,163003
37291,2664930
37292,877746
37293,1496446
37294,812620
37295,1644563
37296,2576227
37297,2085163
37298,1159455
37299,1655973
37300,1304940
37301,291991
37302,2720818
37303,2783375
37304,486011
37305,296771
37306,34993
37307,2332593
37308,549048
37309,600442
37310,794163
37311,1042645
37312,1679942
37313,2047786
37314,1315969
37315,1930674
37316,502697
37317,2709739
37318,2052891
37319,2038681
37320,1812391
37321,232123
37322,1774241
37323,245634
37324,782382
37325,1889008
37326,173702
37327,1415035
37328,1278673
37329,1005627
37330,544811
37331,2284911
37332,504100
37333,2181878
37334,2440523
37335,112461
37336,400591
37337,601889
37338,1002360
37339,624196
37340,946221
37341,825873
37342,2072549
37343,1047899
37344,1774214
37345,1304225
37346,1727188
37347,1601698
37348,1701469
37349,1817591
37350,2138117
37351,1220468
37352,1667833
37353,478075
37354,489307
37355,1822037
37356,1815165
37357,1896482
37358,2144774
37359,998306
37360,1442435
37361,504385
37362,517811
37363,2269239
37364,1645651
37365,1473236
37366,1411684
37367,22372
37368,814597
37369,791996
37370,277238
37371,787323
37372,719636
37373,2398906
37374,2291989
37375,1707368
37376,1636794
37377,1379096
37378,1482175
37379,214556
37380,276283
37381,866715
37382,14122
37383,917237
37384,1332313
37385,1335321
37386,1412059
37387,1705919
37388,1715391
37389,1976165
37390,2216345
37391,2299404
37392,2717741
37393,2775493
37394,2789047
37395,413367
37396,333813
37397,1891011
37398,1273178
37399,40913
37400,799818
37401,90006
37402,1414233
37403,1433258
37404,1323627
37405,1705607
37406,1719253
37407,1832338
37408,1944368
37409,937324
37410,935025
37411,2367018
37412,346257
37413,257611
37414,223971
37415,188810
37416,180777
37417,722373
37418,77859
37419,2790145
37420,469964
37421,305683
37422,1373610
37423,683908
37424,186901
37425,69105
37426,2335989
37427,2309397
37428,2171498
37429,1783985
37430,741020
37431,785119
37432,1230729
37433,1673286
37434,1486947
37435,161985
37436,410388
37437,2315321
37438,1434252
37439,2509024
37440,597158
37441,744482
37442,2451444
37443,362400
37444,417736
37445,1069851
37446,1324518
37447,1306178
37448,1304724
37449,1241628
37450,620765
37451,133708
37452,2830746
37453,2339932
37454,2207965
37455,1916945
37456,2402807
37457,1284046
37458,315192
37459,307153
37460,118959
37461,2747574
37462,1729136
37463,2536721
37464,921860
37465,979722
37466,1572656
37467,282459
37468,1412919
37469,1678472
37470,1709749
37471,1841355
37472,1019112
37473,991491
37474,765968
37475,435755
37476,2703090
37477,2313671
37478,2055187
37479,2649708
37480,2080032
37481,2044819
37482,1960183
37483,1698699
37484,834586
37485,2540132
37486,307858
37487,2595436
37488,479550
37489,580104
37490,2051217
37491,1258673
37492,1579815
37493,2049341
37494,738745
37495,1217141
37496,1098874
37497,1424932
37498,568699
37499,1020222
37500,2578891
37501,175709
37502,1324115
37503,2170119
37504,2120635
37505,1934089
37506,1539213
37507,2283278
37508,1808953
37509,319080
37510,1178469
37511,2245315
37512,79864
37513,1724852
37514,1681597
37515,1534912
37516,781028
37517,156941
37518,134984
37519,1567624
37520,124167
37521,907710
37522,1567280
37523,1904531
37524,2782329
37525,1893852
37526,878120
37527,716569
37528,108553
37529,1760011
37530,2327069
37531,1120040
37532,1929705
37533,2323362
37534,777955
37535,779178
37536,451043
37537,1122902
37538,2406686
37539,1644098
37540,1227483
37541,1717671
37542,700695
37543,550947
37544,831515
37545,625084
37546,1137463
37547,1958138
37548,1728609
37549,829361
37550,1582049
37551,2026068
37552,1347791
37553,1530399
37554,2536263
37555,2228069
37556,2440983
37557,2000070
37558,1970857
37559,1704683
37560,1615436
37561,1189627
37562,872465
37563,2801041
37564,1572796
37565,519701
37566,26486
37567,2462270
37568,272222
37569,605407
37570,46422
37571,1104312
37572,2546799
37573,2013111
37574,35768
37575,147452
37576,1112981
37577,1842417
37578,520492
37579,1466565
37580,1681636
37581,1830553
37582,2536744
37583,2394849
37584,120732
37585,2319663
37586,184357
37587,2105041
37588,2042860
37589,1611708
37590,574286
37591,1499747
37592,1445649
37593,759567
37594,1401626
37595,1397400
37596,1340847
37597,1070083
37598,1172636
37599,1152111
37600,1123270
37601,1165562
37602,1210015
37603,1293413
37604,1311908
37605,335716
37606,2153529
37607,2609165
37608,2069782
37609,2103368
37610,2371865
37611,666377
37612,851845
37613,2283486
37614,1268340
37615,615186
37616,699052
37617,1344001
37618,1868045
37619,1836685
37620,1342520
37621,1573609
37622,2364552
37623,918250
37624,207199
37625,2563266
37626,461244
37627,380595
37628,334948
37629,496258
37630,1289669
37631,476645
37632,946748
37633,1402189
37634,1929414
37635,2033907
37636,1692232
37637,1866247
37638,2816194
37639,2739618
37640,1364814
37641,2290851
37642,2696683
37643,2346292
37644,392574
37645,2166395
37646,1669031
37647,2381162
37648,848586
37649,1275233
37650,2305337
37651,2182050
37652,848235
37653,802419
37654,201961
37655,718947
37656,2138568
37657,2056297
37658,1867316
37659,1509263
37660,1570453
37661,2377052
37662,619240
37663,783982
37664,1289109
37665,1355252
37666,1973990
37667,2777209
37668,1757058
37669,2235896
37670,2706180
37671,2701999
37672,2374056
37673,2640697
37674,998133
37675,1296975
37676,749382
37677,2609612
37678,639685
37679,373708
37680,1598510
37681,2785948
37682,1083771
37683,2350137
37684,1832160
37685,1500296
37686,1495536
37687,1279266
37688,895321
37689,367822
37690,1156252
37691,49077
37692,2232440
37693,1125780
37694,2540788
37695,1303869
37696,2456470
37697,2813806
37698,407430
37699,168280
37700,2186120
37701,1983218
37702,1870839
37703,53654
37704,667036
37705,886463
37706,2765282
37707,175197
37708,2790223
37709,986856
37710,630338
37711,2387964
37712,220676
37713,1247055
37714,741003
37715,605582
37716,2597118
37717,1835885
37718,1324375
37719,503548
37720,27083
37721,2710393
37722,569786
37723,1394668
37724,1848328
37725,2005759
37726,1998047
37727,1531661
37728,310873
37729,1543444
37730,1411728
37731,1040284
37732,549882
37733,447897
37734,702107
37735,2417038
37736,2269712
37737,1719941
37738,1921143
37739,875965
37740,991341
37741,866042
37742,859419
37743,1609189
37744,1153150
37745,1537391
37746,1334449
37747,1096680
37748,1171252
37749,2590938
37750,192835
37751,2372329
37752,136244
37753,1925170
37754,2430632
37755,2780106
37756,1257150
37757,965416
37758,694452
37759,678730
37760,2598227
37761,2660429
37762,2208497
37763,1045262
37764,1734391
37765,1748876
37766,1992959
37767,1124240
37768,2631746
37769,1858372
37770,379628
37771,2757339
37772,2223990
37773,1807135
37774,827469
37775,2502242
37776,2012340
37777,1727522
37778,1345046
37779,2233683
37780,679757
37781,1291239
37782,1300172
37783,668691
37784,2600090
37785,256753
37786,2828494
37787,1563146
37788,512109
37789,1066213
37790,2808106
37791,2520108
37792,1323124
37793,158035
37794,1123526
37795,2112431
37796,1556968
37797,197545
37798,1493382
37799,1108296
37800,1129834
37801,182501
37802,1738637
37803,2061853
37804,1991472
37805,2656684
37806,140189
37807,1096857
37808,99923
37809,745297
37810,869550
37811,1122641
37812,2127650
37813,2486575
37814,1706491
37815,1788393
37816,2641913
37817,2484733
37818,2375978
37819,1863894
37820,1833977
37821,63952
37822,728461
37823,1135030
37824,2144066
37825,2042390
37826,2550071
37827,2087905
37828,1770479
37829,1427983
37830,215566
37831,1404615
37832,1161545
37833,1241726
37834,2455432
37835,2581118
37836,2201027
37837,1878098
37838,1624088
37839,679626
37840,770803
37841,1307191
37842,1536698
37843,1608726
37844,1783229
37845,1383998
37846,689445
37847,871662
37848,1673711
37849,1800630
37850,2068167
37851,2458728
37852,731773
37853,486508
37854,583754
37855,1304734
37856,2383700
37857,25286
37858,214953
37859,1642979
37860,326366
37861,1441586
37862,478903
37863,546878
37864,1383729
37865,851172
37866,2541708
37867,1095090
37868,2765843
37869,2077776
37870,1764147
37871,1808687
37872,1541122
37873,2255621
37874,1940191
37875,1187584
37876,320733
37877,2549236
37878,1864568
37879,1786371
37880,2440948
37881,2775220
37882,1318184
37883,2690078
37884,2558685
37885,2228554
37886,49457
37887,64792
37888,1583133
37889,2118929
37890,2296050
37891,2828891
37892,693655
37893,1011208
37894,1111463
37895,1797226
37896,1856106
37897,529881
37898,727496
37899,1164503
37900,256520
37901,2326260
37902,916103
37903,344462
37904,1057647
37905,592641
37906,1845267
37907,2171885
37908,1959345
37909,2028348
37910,1816210
37911,2078155
37912,1903599
37913,266182
37914,827452
37915,432630
37916,1185807
37917,1882155
37918,1349466
37919,1326431
37920,974755
37921,1307904
37922,205316
37923,1706058
37924,548421
37925,344279
37926,1294446
37927,2761581
37928,1273210
37929,1749722
37930,2662233
37931,272899
37932,1920246
37933,2205168
37934,2563065
37935,2544783
37936,2535400
37937,617150
37938,2382086
37939,757668
37940,833927
37941,2181051
37942,2099066
37943,1898798
37944,941893
37945,1602836
37946,1063852
37947,1142139
37948,1306144
37949,822565
37950,1481092
37951,1817563
37952,200020
37953,1970355
37954,1998075
37955,2037472
37956,1175474
37957,32533
37958,2585527
37959,2519075
37960,439100
37961,2346961
37962,1395362
37963,1402423
37964,1169036
37965,423860
37966,550589
37967,1055861
37968,2634334
37969,1265827
37970,978972
37971,2692440
37972,1878938
37973,1155181
37974,1721290
37975,1241411
37976,2660526
37977,147530
37978,1440851
37979,379806
37980,870829
37981,1173914
37982,1271048
37983,2538232
37984,2615378
37985,2687682
37986,1851449
37987,1533470
37988,819496
37989,647513
37990,2359190
37991,2306010
37992,2435631
37993,2800757
37994,1716708
37995,1348858
37996,726590
37997,1624830
37998,1445772
37999,1189768
38000,2285142
38001,476635
38002,2438220
38003,914974
38004,2249011
38005,440919
38006,2174196
38007,2687700
38008,2366330
38009,1606
38010,1907618
38011,2520810
38012,1296703
38013,583781
38014,1810171
38015,1971713
38016,837087
38017,690711
38018,1237560
38019,355493
38020,2560978
38021,2587575
38022,219699
38023,1644970
38024,832759
38025,2393182
38026,2066180
38027,1871549
38028,2138138
38029,2368161
38030,1441503
38031,37208
38032,2590862
38033,2429060
38034,1496093
38035,183589
38036,306146
38037,345221
38038,1059979
38039,2636545
38040,1889796
38041,1983797
38042,1731448
38043,2255479
38044,2568065
38045,424269
38046,652158
38047,144990
38048,2538323
38049,32878
38050,1533222
38051,2123208
38052,2225560
38053,2368738
38054,1025812
38055,971721
38056,1672713
38057,778645
38058,902606
38059,2477038
38060,548309
38061,284161
38062,387591
38063,1298320
38064,2090700
38065,2202637
38066,2270543
38067,1180855
38068,1463198
38069,2192343
38070,2236672
38071,2356211
38072,193618
38073,246644
38074,342465
38075,1107275
38076,537997
38077,1584718
38078,549390
38079,636210
38080,1429943
38081,837156
38082,880503
38083,1882042
38084,715353
38085,2693178
38086,2019483
38087,76343
38088,73817
38089,768000
38090,1417355
38091,2047057
38092,1439816
38093,2629887
38094,1442617
38095,1571176
38096,699241
38097,1066475
38098,1112083
38099,1290370
38100,2687970
38101,925131
38102,2124602
38103,1958992
38104,2009918
38105,2140236
38106,2069295
38107,2287939
38108,1232878
38109,2471261
38110,1673242
38111,2324665
38112,1830409
38113,2809695
38114,458797
38115,1326898
38116,2463808
38117,1993376
38118,1631817
38119,731546
38120,1385707
38121,1898025
38122,2386483
38123,2360028
38124,2662412
38125,2360504
38126,1065006
38127,118445
38128,1527018
38129,1680909
38130,1999837
38131,2192679
38132,2240687
38133,2252666
38134,2470216
38135,817746
38136,911300
38137,779412
38138,298014
38139,453182
38140,1746312
38141,7160
38142,2554194
38143,890726
38144,2360120
38145,109931
38146,1825774
38147,2533348
38148,2212776
38149,448669
38150,1982882
38151,930517
38152,2054979
38153,1595572
38154,1377224
38155,1262298
38156,4203
38157,2087484
38158,1278291
38159,2180533
38160,18765
38161,1063086
38162,2244812
38163,140989
38164,2584256
38165,2693322
38166,93207
38167,694885
38168,1550341
38169,1773087
38170,1560069
38171,46867
38172,1219657
38173,1477436
38174,1155683
38175,43977
38176,1339243
38177,244451
38178,1477610
38179,480486
38180,92014
38181,1344150
38182,303599
38183,1537278
38184,1929444
38185,322032
38186,960501
38187,607649
38188,2027264
38189,1710919
38190,1952718
38191,1626862
38192,1749203
38193,1866673
38194,326840
38195,1095131
38196,1808917
38197,2437922
38198,937649
38199,1897515
38200,981521
38201,1175876
38202,1259609
38203,438353
38204,1338440
38205,2495577
38206,2470303
38207,1958924
38208,2409112
38209,481208
38210,573952
38211,497512
38212,2224432
38213,2054350
38214,786345
38215,1642493
38216,2645989
38217,327782
38218,1942702
38219,809875
38220,411990
38221,799767
38222,870638
38223,549599
38224,2079346
38225,1300706
38226,1440400
38227,2397446
38228,1108739
38229,1221569
38230,2761119
38231,1217413
38232,1430058
38233,2692233
38234,224219
38235,447876
38236,807326
38237,2090622
38238,553955
38239,2031402
38240,1550830
38241,2201988
38242,876254
38243,1532733
38244,216299
38245,522390
38246,1241971
38247,2688380
38248,2173923
38249,1347616
38250,1391984
38251,1390420
38252,1361364
38253,772297
38254,50748
38255,2691921
38256,2768868
38257,290815
38258,2119131
38259,2563951
38260,777353
38261,2660618
38262,2320713
38263,44516
38264,1556907
38265,2833302
38266,1530843
38267,659143
38268,2334206
38269,83933
38270,725694
38271,750246
38272,857572
38273,1053146
38274,1451999
38275,1541246
38276,717536
38277,546654
38278,497114
38279,1579066
38280,2443823
38281,2265539
38282,2746794
38283,593
38284,2672633
38285,123923
38286,689299
38287,364470
38288,1571507
38289,873348
38290,2478364
38291,1526305
38292,271161
38293,920377
38294,1886269
38295,541005
38296,875418
38297,534512
38298,1238786
38299,1374902
38300,293905
38301,660016
38302,1929749
38303,1078847
38304,489390
38305,169494
38306,605061
38307,1680371
38308,1413360
38309,1795340
38310,648643
38311,2032385
38312,1235042
38313,202896
38314,1972132
38315,2410515
38316,2102759
38317,969424
38318,928132
38319,759449
38320,1266149
38321,2812552
38322,243360
38323,677653
38324,1430278
38325,2410925
38326,156703
38327,1794308
38328,2202926
38329,88343
38330,1803120
38331,2246066
38332,868942
38333,2659213
38334,6427
38335,1208842
38336,376989
38337,333064
38338,1554791
38339,1676481
38340,1251933
38341,1321983
38342,1416440
38343,2620308
38344,2087115
38345,1888963
38346,1469579
38347,2364432
38348,299661
38349,2126837
38350,5288
38351,2355638
38352,2171244
38353,2534939
38354,2326880
38355,2382384
38356,2593752
38357,790191
38358,318190
38359,1539419
38360,1558037
38361,1924847
38362,1944620
38363,2328215
38364,1589933
38365,1708619
38366,2182263
38367,529271
38368,1907824
38369,845816
38370,1516594
38371,1162426
38372,2512929
38373,1689797
38374,2820978
38375,1394687
38376,825476
38377,2134084
38378,1657169
38379,2179270
38380,962666
38381,1351728
38382,668185
38383,1370491
38384,246600
38385,1031592
38386,1770351
38387,2687595
38388,2711199
38389,2772442
38390,1278953
38391,1167716
38392,2000795
38393,705940
38394,426877
38395,1910474
38396,1501541
38397,650852
38398,1356817
38399,1088725
38400,2013370
38401,2712549
38402,2257893
