idx,user_id
8522,1115240
8523,1221686
8524,498339
8525,405853
8526,780601
8527,1478665
8528,1503810
8529,2813932
8530,2325176
8531,122915
8532,568686
8533,237935
8534,2370509
8535,2294762
8536,2283852
8537,2917035
8538,2193041
8539,1197249
8540,2723557
8541,380673
8542,1806015
8543,2688561
8544,1801664
8545,588982
8546,1007543
8547,269579
8548,21021
8549,2161733
8550,421740
8551,1235755
8552,1013430
8553,1451182
8554,2721722
8555,1758511
8556,1449934
8557,2827881
8558,1248793
8559,2351231
8560,293055
8561,256775
8562,2535889
8563,2464161
8564,52524
8565,211311
8566,334773
8567,2866293
8568,2863225
8569,972621
8570,2044881
8571,2679343
8572,1895535
8573,2628596
8574,1983924
8575,680482
8576,2124327
8577,1973820
8578,2254858
8579,443860
8580,480969
8581,477342
8582,342779
8583,2741421
8584,2230613
8585,1036878
8586,2696946
8587,1929309
8588,313628
8589,2886321
8590,1909210
8591,1266816
8592,2873501
8593,1032344
8594,782026
8595,998981
8596,2431243
8597,2949541
8598,631001
8599,1460117
8600,1385408
8601,1718037
8602,927768
8603,393793
8604,1924154
8605,2880377
8606,1678836
8607,816622
8608,1114761
8609,869344
8610,1017438
8611,2806589
8612,885197
8613,1257125
8614,1240790
8615,1252243
8616,819208
8617,2172067
8618,2385104
8619,1932861
8620,2010860
8621,1314336
8622,1487827
8623,868389
8624,2021657
8625,2317842
8626,639992
8627,390022
8628,1913710
8629,2266394
8630,1197979
8631,1747582
8632,429884
8633,2197164
8634,1183046
8635,1841545
8636,237477
8637,1837692
8638,2749616
8639,1447882
8640,1882022
8641,124188
8642,1981413
8643,2468366
8644,406902
8645,2792703
8646,913634
8647,1196288
8648,2782155
8649,2073863
8650,2449499
8651,1740518
8652,2040930
8653,1163802
8654,1790570
8655,77594
8656,107992
8657,2500943
8658,2233968
8659,2682604
8660,2579234
8661,2248999
8662,2757127
8663,1562570
8664,1547337
8665,2194
8666,597597
8667,240929
8668,1509301
8669,1219848
8670,259025
8671,2414632
8672,2409429
8673,2901941
8674,106208
8675,995786
8676,426941
8677,226470
8678,2182325
8679,1270228
8680,1515251
8681,1741734
8682,451603
8683,1855012
8684,1180204
8685,588111
8686,2294223
8687,971012
8688,464240
8689,1048661
8690,1290845
8691,1881611
8692,1265003
8693,2222880
8694,602308
8695,1714211
8696,1289698
8697,1459
8698,1404612
8699,202153
8700,1611792
8701,181966
8702,2394301
8703,974825
8704,2193800
8705,1080685
8706,2552020
8707,2490992
8708,1836338
8709,77085
8710,810642
8711,1964631
8712,317338
8713,144753
8714,1186226
8715,1360422
8716,2869609
8717,2272081
8718,447245
8719,481738
8720,2227579
8721,1461630
8722,1474947
8723,1403555
8724,745026
8725,2595472
8726,1327121
8727,1504983
8728,2783193
8729,2204449
8730,2824816
8731,1027706
8732,2503896
8733,2350800
8734,2035358
8735,2448880
8736,1270943
8737,863656
8738,1101003
8739,1817027
8740,865300
8741,126424
8742,319599
8743,722445
8744,2404912
8745,1823781
8746,1402136
8747,2458391
8748,649206
8749,1718534
8750,2353362
8751,583720
8752,819159
8753,1138699
8754,609268
8755,1005659
8756,2417279
8757,793650
8758,2394842
8759,2103352
8760,1207086
8761,308710
8762,2899188
8763,1398912
8764,1130772
8765,2533622
8766,2454085
8767,2341978
8768,1493840
8769,1179184
8770,231242
8771,1648571
8772,481307
8773,798845
8774,1637693
8775,596638
8776,365523
8777,1307415
8778,1851541
8779,1724720
8780,1835737
8781,212413
8782,1624693
8783,2442737
8784,2796054
8785,2495237
8786,374495
8787,617294
8788,470176
8789,2260783
8790,1013286
8791,2827053
8792,272608
8793,2364381
8794,1010271
8795,1603038
8796,878704
8797,2895483
8798,1464958
8799,1494214
8800,1333798
8801,2510588
8802,949607
8803,1717576
8804,324332
8805,1274916
8806,2706286
8807,1097650
8808,1625933
8809,2005899
8810,682706
8811,442882
8812,77638
8813,2421988
8814,2219367
8815,423274
8816,1739502
8817,2147070
8818,2721176
8819,521222
8820,1906548
8821,2497034
8822,305440
8823,2867658
8824,1885744
8825,1194857
8826,297491
8827,4370
8828,2184055
8829,1298002
8830,867689
8831,826390
8832,670129
8833,2617918
8834,1678501
8835,977398
8836,1844864
8837,192830
8838,2899100
8839,1243259
8840,1278496
8841,2787342
8842,1456190
8843,1311426
8844,2847549
8845,734480
8846,2321591
8847,420593
8848,157018
8849,540789
8850,1242313
8851,2430086
8852,1946839
8853,2115546
8854,1961020
8855,511736
8856,2624210
8857,1915264
8858,2195471
8859,2193933
8860,1153207
8861,2809353
8862,2218964
8863,1070346
8864,1179206
8865,196851
8866,2647478
8867,1263135
8868,2791478
8869,2541064
8870,1749310
8871,1682512
8872,1409325
8873,2266780
8874,2735961
8875,74663
8876,1708750
8877,339730
8878,97375
8879,1887483
8880,559986
8881,338341
8882,741435
8883,168809
8884,2666152
8885,1214893
8886,609562
8887,2357648
8888,2093903
8889,2209862
8890,2886105
8891,909942
8892,1404121
8893,654669
8894,1562787
8895,1956928
8896,2522562
8897,1122613
8898,577200
8899,1147943
8900,2552606
8901,935497
8902,2370449
8903,323799
8904,1596214
8905,902724
8906,1931757
8907,1360389
8908,2414467
8909,1957358
8910,915524
8911,1842242
8912,612996
8913,2740888
8914,1219790
8915,207214
8916,1831223
8917,685045
8918,1273480
8919,1466519
8920,1720067
8921,2640513
8922,2417687
8923,1149657
8924,33713
8925,1083368
8926,302139
8927,2122617
8928,1983775
8929,247604
8930,2970412
8931,915511
8932,22178
8933,2813781
8934,2880888
8935,2851679
8936,1066571
8937,926247
8938,14819
8939,1478655
8940,2426587
8941,2575879
8942,706513
8943,1279727
8944,1094315
8945,2701036
8946,2883236
8947,968354
8948,792965
8949,717894
8950,2503362
8951,1174146
8952,2232403
8953,2863693
8954,144241
8955,1826151
8956,474307
8957,1512474
8958,1037037
8959,1162841
8960,158759
8961,361646
8962,2232814
8963,2266469
8964,116821
8965,276791
8966,601903
8967,2579664
8968,950941
8969,421622
8970,2418376
8971,1851730
8972,496779
8973,796616
8974,1593647
8975,767150
8976,487499
8977,1693899
8978,722001
8979,1127569
8980,1394507
8981,831302
8982,1388479
8983,592723
8984,181782
8985,2861459
8986,337341
8987,2040035
8988,712875
8989,1992447
8990,1229396
8991,1197457
8992,2939777
8993,1577995
8994,1548886
8995,576172
8996,2310642
8997,2433208
8998,1588449
8999,1562759
9000,2580572
9001,2012301
9002,66482
9003,2264555
9004,1304481
9005,589439
9006,1147109
9007,1405355
9008,1333198
9009,1969797
9010,1138355
9011,1662326
9012,2508457
9013,615930
9014,2155407
9015,2971798
9016,428713
9017,2154421
9018,2945420
9019,2786421
9020,1579289
9021,2104712
9022,2941029
9023,555460
9024,560206
9025,2577388
9026,1358981
9027,23179
9028,1769954
9029,1776659
9030,1645761
9031,2571769
9032,599698
9033,642944
9034,2792473
9035,2067090
9036,2932688
9037,1838308
9038,2252812
9039,561343
9040,2638106
9041,880777
9042,836504
9043,573103
9044,885408
9045,2019754
9046,2544938
9047,2690071
9048,1071939
9049,1936177
9050,656835
9051,2148450
9052,383719
9053,2119658
9054,582223
9055,2717415
9056,2916157
9057,2340069
9058,2574880
9059,2326764
9060,2036138
9061,19102
9062,2143553
9063,2527933
9064,2168590
9065,1948586
9066,2860182
9067,506823
9068,300386
9069,350664
9070,1349225
9071,21439
9072,955277
9073,2214934
9074,534848
9075,2187585
9076,90275
9077,1314899
9078,496688
9079,2821396
9080,1743829
9081,1825253
9082,2219509
9083,2975575
9084,1051353
9085,2146524
9086,1939646
9087,1488007
9088,1706768
9089,1181677
9090,562123
9091,1614661
9092,2320100
9093,660511
9094,1417308
9095,2962088
9096,1807049
9097,790153
9098,15717
9099,446858
9100,1277825
9101,1218611
9102,2453968
9103,1727008
9104,455881
9105,2560914
9106,1915582
9107,1884863
9108,1223154
9109,2251007
9110,2474611
9111,1133512
9112,395348
9113,915310
9114,1439608
9115,831239
9116,757345
9117,1797954
9118,1251906
9119,2220864
9120,1092934
9121,458709
9122,1584919
9123,395942
9124,1553694
9125,941395
9126,1657424
9127,2353842
9128,1227771
9129,989403
9130,1350427
9131,442571
9132,1936332
9133,1239025
9134,7785
9135,920368
9136,1002458
9137,1718091
9138,1264320
9139,676947
9140,2957771
9141,1708073
9142,1838092
9143,2605992
9144,352984
9145,731931
9146,509919
9147,2742516
9148,2230084
9149,1191316
9150,575274
9151,825269
9152,2666898
9153,833035
9154,49697
9155,1161158
9156,1374990
9157,1423192
9158,1297362
9159,2178770
9160,77096
9161,1870348
9162,533806
9163,2596961
9164,2492600
9165,484130
9166,354991
9167,923018
9168,261828
9169,1485993
9170,732267
9171,2456703
9172,524577
9173,2385007
9174,529766
9175,704801
9176,1133233
9177,896429
9178,966514
9179,629374
9180,2873605
9181,719782
9182,2888763
9183,969917
9184,1072733
9185,390330
9186,802716
9187,2390055
9188,1566870
9189,818180
9190,2450810
9191,2940919
9192,1076073
9193,1682391
9194,2643701
9195,2193732
9196,2430644
9197,1698169
9198,651794
9199,674655
9200,2556896
9201,1300180
9202,2429506
9203,1529031
9204,1208920
9205,2236688
9206,1608034
9207,2467675
9208,2048535
9209,884806
9210,2289240
9211,378257
9212,2146853
9213,1529438
9214,1169191
9215,816807
9216,1795098
9217,1668672
9218,760055
9219,757267
9220,1945774
9221,2198649
9222,2930471
9223,102845
9224,1881820
9225,344366
9226,292271
9227,649652
9228,2614438
9229,1629054
9230,1020701
9231,1034725
9232,556531
9233,1349430
9234,2681264
9235,770639
9236,469697
9237,1250944
9238,625452
9239,2097125
9240,2691912
9241,2648971
9242,2406252
9243,1473341
9244,1993419
9245,175027
9246,1705264
9247,2170951
9248,1486395
9249,1385710
9250,1369771
9251,527165
9252,869559
9253,2665258
9254,2205030
9255,1510511
9256,2682460
9257,796776
9258,98174
9259,2080173
9260,1636286
9261,310688
9262,1507899
9263,1818562
9264,145099
9265,2206589
9266,1349954
9267,1967857
9268,238962
9269,731420
9270,776521
9271,1917246
9272,244943
9273,2500125
9274,1393214
9275,1359986
9276,1700865
9277,1506461
9278,312656
9279,2242604
9280,1575301
9281,307155
9282,512452
9283,940869
9284,2839087
9285,492512
9286,1622513
9287,2067691
9288,2049717
9289,314711
9290,1299416
9291,112296
9292,751372
9293,1987702
9294,1973568
9295,1852131
9296,798172
9297,500436
9298,260675
9299,1325378
9300,384569
9301,652947
9302,429513
9303,1384163
9304,1471307
9305,18994
9306,92182
9307,1970544
9308,695562
9309,2569042
9310,1845846
9311,1461092
9312,2891904
9313,1261198
9314,797168
9315,1276314
9316,118535
9317,16534
9318,1457252
9319,151363
9320,1086606
9321,2459181
9322,239912
9323,2270049
9324,2346089
9325,1444647
9326,529350
9327,2543336
9328,973663
9329,1440935
9330,1063849
9331,2966810
9332,2000157
9333,2326824
9334,624725
9335,251054
9336,1601918
9337,2585057
9338,37851
9339,2603658
9340,1648081
9341,1091594
9342,1106460
9343,796636
9344,2925842
9345,458693
9346,1334798
9347,1962844
9348,682828
9349,1498272
9350,1472048
9351,1532669
9352,2210922
9353,1026167
9354,2370059
9355,975240
9356,415224
9357,1532663
9358,157507
9359,1974074
9360,2898873
9361,1125049
9362,1173317
9363,437981
9364,947582
9365,2583898
9366,640559
9367,845045
9368,2039933
9369,1219483
9370,1618356
9371,2356128
9372,1432535
9373,1660375
9374,220029
9375,2157036
9376,1671814
9377,1992673
9378,1495138
9379,2788646
9380,70358
9381,48389
9382,106439
9383,2510775
9384,2337182
9385,2982773
9386,2107543
9387,104025
9388,1403927
9389,88338
9390,2577166
9391,2479736
9392,927884
9393,2494055
9394,102627
9395,1473010
9396,2219398
9397,105245
9398,744991
9399,1768213
9400,1571644
9401,2723722
9402,504893
9403,1324777
9404,1098758
9405,369077
9406,1833909
9407,1902415
9408,1225347
9409,2975695
9410,1287211
9411,1599642
9412,2287513
9413,1411835
9414,2443382
9415,1987042
9416,1227976
9417,2724644
9418,1539288
9419,281574
9420,1163494
9421,1928753
9422,2688411
9423,2765005
9424,29146
9425,680621
9426,719081
9427,15619
9428,2109596
9429,1435823
9430,1161680
9431,919790
9432,697311
9433,2151040
9434,829130
9435,797665
9436,1773932
9437,2431681
9438,1035132
9439,304767
9440,1956443
9441,1009012
9442,1227631
9443,59104
9444,1821725
9445,2241518
9446,800959
9447,1585176
9448,955794
9449,1805664
9450,226268
9451,99328
9452,681936
9453,1351271
9454,48764
9455,2206909
9456,1074461
9457,1025666
9458,389304
9459,1578620
9460,1960439
9461,1150482
9462,1005497
9463,1822736
9464,1598433
9465,974589
9466,2013233
9467,1503447
9468,1199157
9469,323933
9470,2232456
9471,2589501
9472,368962
9473,1487725
9474,40181
9475,2969509
9476,1877351
9477,222131
9478,2456244
9479,1513814
9480,2582489
9481,822029
9482,1877310
9483,2764568
9484,2729212
9485,1407113
9486,1814488
9487,2780735
9488,825210
9489,1556006
9490,383556
9491,275597
9492,1968587
9493,1648838
9494,2564755
9495,115718
9496,2118705
9497,2726038
9498,31723
9499,1400529
9500,2259354
9501,661982
9502,592341
9503,404744
9504,2965881
9505,627389
9506,2738097
9507,1159415
9508,337623
9509,1548827
9510,673052
9511,1375434
9512,259437
9513,644365
9514,1867573
9515,1202540
9516,808165
9517,732992
9518,1273801
9519,2845442
9520,1950300
9521,380288
9522,571939
9523,144827
9524,1662778
9525,2505469
9526,1778699
9527,2751140
9528,2246521
9529,2701243
9530,1155673
9531,1240885
9532,2782895
9533,2450058
9534,2151916
9535,1402073
9536,1577403
9537,1995294
9538,373139
9539,2247476
9540,1638393
9541,2022614
9542,2545705
9543,1869856
9544,1231065
9545,1020604
9546,1126629
9547,1755136
9548,2021759
9549,2858092
9550,647691
9551,991647
9552,1838856
9553,1024583
9554,348257
9555,1395242
9556,1016332
9557,1841255
9558,277717
9559,1707465
9560,1066054
9561,120913
9562,1490539
9563,2720668
9564,73409
9565,1511230
9566,2699979
9567,773609
9568,1049850
9569,2286350
9570,1132855
9571,103393
9572,21852
9573,446521
9574,2398934
9575,2926704
9576,263446
9577,583856
9578,1132604
9579,1861461
9580,482870
9581,954395
9582,646484
9583,2758702
9584,2334524
9585,415450
9586,391820
9587,35517
9588,225769
9589,1233837
9590,1091959
9591,2850698
9592,68626
9593,394712
9594,753116
9595,2443768
9596,1608740
9597,465921
9598,1634755
9599,2728970
9600,1768723
9601,1299117
9602,1032406
9603,1072109
9604,866621
9605,445054
9606,1506533
9607,711624
9608,556657
9609,2410081
9610,1604033
9611,1292142
9612,848775
9613,1946259
9614,1910998
9615,237544
9616,1635026
9617,2919665
9618,841266
9619,2570102
9620,1483583
9621,53693
9622,1154050
9623,2108281
9624,406943
9625,1981033
9626,141434
9627,575456
9628,1388334
9629,1726890
9630,2335868
9631,2506702
9632,1589048
9633,2826906
9634,1592109
9635,1323183
9636,2136592
9637,1913881
9638,1118194
9639,1971815
9640,777312
9641,2639313
9642,1817321
9643,250702
9644,979075
9645,735281
9646,2304241
9647,281975
9648,1691415
9649,92737
9650,582339
9651,427956
9652,2819187
9653,1174736
9654,2181228
9655,1583190
9656,1038824
9657,2034001
9658,836524
9659,1187618
9660,2462006
9661,131153
9662,2853513
9663,995793
9664,2677596
9665,2912303
9666,1097364
9667,1051240
9668,901204
9669,2293529
9670,2451334
9671,2723466
9672,1069971
9673,200234
9674,1945489
9675,140930
9676,2815732
9677,1615840
9678,708791
9679,1847332
9680,2063124
9681,2682878
9682,2742028
9683,419699
9684,1103383
9685,1381804
9686,2783178
9687,2266596
9688,1591054
9689,109518
9690,1906931
9691,46377
9692,2206893
9693,1983574
9694,542547
9695,593034
9696,1296250
9697,1491171
9698,488594
9699,2240329
9700,1363190
9701,497597
9702,56321
9703,2091663
9704,2607468
9705,2369551
9706,2864690
9707,1314721
9708,2427186
9709,1777654
9710,1261002
9711,2500117
9712,893627
9713,252543
9714,2047385
9715,1032466
9716,733418
9717,2767379
9718,2229892
9719,1681077
9720,2068329
9721,2963679
9722,595800
9723,559395
9724,525591
9725,2355810
9726,1847655
9727,2188725
9728,185665
9729,124832
9730,1493236
9731,2689927
9732,919443
9733,139716
9734,459003
9735,1901755
9736,1393511
9737,832033
9738,1276224
9739,932798
9740,222302
9741,2475846
9742,48444
9743,84814
9744,978734
9745,2824088
9746,7370
9747,2144080
9748,2713277
9749,2612530
9750,2666009
9751,518617
9752,1491102
9753,987031
9754,2439014
9755,827473
9756,1783771
9757,299667
9758,1539589
9759,1736042
9760,941532
9761,2027198
9762,172498
9763,520336
9764,1619878
9765,1164681
9766,1502208
9767,1961277
9768,476215
9769,535199
9770,2932831
9771,1516078
9772,1047909
9773,1131558
9774,482954
9775,2838783
9776,2944957
9777,1944677
9778,823592
9779,1331916
9780,2201670
9781,1907105
9782,224262
9783,231871
9784,626557
9785,1973802
9786,1716418
9787,712998
9788,2674888
9789,1331871
9790,549142
9791,40063
9792,822430
9793,2714248
9794,481365
9795,722574
9796,793294
9797,2432858
9798,594974
9799,2498895
9800,2636392
9801,1145241
9802,719
9803,2616485
9804,1322650
9805,910173
9806,705311
9807,2445027
9808,914192
9809,1245539
9810,2397289
9811,488783
9812,2388882
9813,2562547
9814,2132608
9815,2427756
9816,1633638
9817,1420380
9818,757320
9819,739606
9820,625049
9821,1680522
9822,375764
9823,2101043
9824,94315
9825,2661634
9826,2555196
9827,298501
9828,2289837
9829,2924908
9830,1790046
9831,2286153
9832,984385
9833,1747468
9834,2417092
9835,2101064
9836,2464960
9837,38913
9838,1461792
9839,2745425
9840,1866698
9841,2134563
9842,2908427
9843,1273851
9844,2610190
9845,1186499
9846,1898548
9847,383411
9848,1074359
9849,1388008
9850,1624995
9851,467576
9852,2761009
9853,2726241
9854,2431545
9855,1826918
9856,1241512
9857,570153
9858,2763976
9859,1266166
9860,2478296
9861,822663
9862,1894251
9863,921131
9864,372366
9865,241338
9866,1805350
9867,2538064
9868,2976846
9869,971052
9870,2292516
9871,861382
9872,64303
9873,570483
9874,1103945
9875,95864
9876,2769468
9877,934827
9878,291344
9879,2053506
9880,534567
9881,2419732
9882,1089321
9883,982138
9884,2384156
9885,2975383
9886,534756
9887,2935823
9888,525707
9889,2162060
9890,28966
9891,1793160
9892,1140639
9893,1185711
9894,1954212
9895,2576450
9896,208696
9897,849149
9898,687553
9899,412905
9900,1559214
9901,1624946
9902,315303
9903,2588020
9904,326196
9905,2283807
9906,1493555
9907,1111682
9908,1987145
9909,2217073
9910,1906404
9911,2072798
9912,533775
9913,2450118
9914,1821665
9915,2840340
9916,1478723
9917,359804
9918,824026
9919,891767
9920,1844461
9921,270206
9922,1730549
9923,1005164
9924,786897
9925,2892432
9926,2449800
9927,814100
9928,907396
9929,2167122
9930,506338
9931,1970025
9932,574693
9933,751454
9934,1106163
9935,2323526
9936,1808593
9937,1081933
9938,1244090
9939,2034450
9940,2480862
9941,1906697
9942,1949727
9943,96109
9944,1637616
9945,1508265
9946,2437207
9947,476289
9948,781360
9949,1240023
9950,2113557
9951,2815501
9952,1103353
9953,1740180
9954,1493942
9955,1068458
9956,2143271
9957,287531
9958,380890
9959,2865431
9960,544730
9961,527563
9962,1511274
9963,491901
9964,2461775
9965,1689570
9966,243422
9967,2636084
9968,1846376
9969,984355
9970,1089752
9971,899000
9972,1444816
9973,197637
9974,538051
9975,1939903
9976,1081621
9977,1458351
9978,1970181
9979,2941596
9980,2851002
9981,1457969
9982,2245028
9983,351581
9984,1411768
9985,893405
9986,949798
9987,1582653
9988,83871
9989,670613
9990,1898035
9991,1961730
9992,1002013
9993,2887882
9994,1492311
9995,2490975
9996,780066
9997,611279
9998,850538
9999,1571342
10000,1947863
10001,41309
10002,625802
10003,2153599
10004,990062
10005,2906757
10006,552817
10007,1153944
10008,2824689
10009,571159
10010,2287046
10011,15611
10012,1242807
10013,1258036
10014,1435762
10015,2088538
10016,1743600
10017,1015370
10018,2672155
10019,2815499
10020,2620015
10021,1333905
10022,1243622
10023,2705590
10024,777716
10025,234361
10026,568124
10027,1007502
10028,822887
10029,1065465
10030,2653005
10031,2299701
10032,739525
10033,2388902
10034,389527
10035,1605822
10036,1233357
10037,395983
10038,31916
10039,1181192
10040,264926
10041,2528650
10042,2740704
10043,2307415
10044,12750
10045,1949862
10046,1024208
10047,2530682
10048,2286528
10049,1732586
10050,846291
10051,668836
10052,1527444
10053,814210
10054,1379827
10055,2533210
10056,824799
10057,56749
10058,30776
10059,1712088
10060,2713429
10061,2256272
10062,1446787
10063,42617
10064,165164
10065,1550396
10066,2170791
10067,1730903
10068,1806927
10069,1437633
10070,2663291
10071,102115
10072,2022661
10073,522094
10074,1468597
10075,2144960
10076,1213239
10077,136693
10078,2550646
10079,630033
10080,661426
10081,2934229
10082,1354672
10083,2116624
10084,1665022
10085,2898307
10086,1941086
10087,1537404
10088,749494
10089,2608414
10090,1911307
10091,1085637
10092,2607284
10093,2302549
10094,649550
10095,159701
10096,657817
10097,2333877
10098,929858
10099,2708186
10100,2791646
10101,1439341
10102,1445846
10103,1876622
10104,711290
10105,1559832
10106,1589699
10107,1960552
10108,2719022
10109,1599066
10110,1067784
10111,1087684
10112,1982650
10113,1767638
10114,2955396
10115,105511
10116,1373383
10117,2876947
10118,2406180
10119,1236700
10120,685267
10121,1631815
10122,1486986
10123,2390003
10124,714869
10125,1165346
10126,222499
10127,2016771
10128,2109389
10129,2391426
10130,2895339
10131,1337284
10132,46467
10133,655590
10134,1105457
10135,2408468
10136,2350490
10137,301564
10138,347089
10139,1386768
10140,2888610
10141,2605949
10142,582196
10143,111836
10144,1372424
10145,822882
10146,2525726
10147,1001763
10148,1000633
10149,1682032
10150,2660295
10151,1179081
10152,2463588
10153,1351280
10154,922880
10155,2816783
10156,2248173
10157,1466249
10158,2863278
10159,2263900
10160,256391
10161,1141435
10162,2778546
10163,639881
10164,2780032
10165,112957
10166,2069684
10167,1704589
10168,2004212
10169,1506490
10170,2599133
10171,1332615
10172,2791965
10173,1016905
10174,2819785
10175,2934626
10176,2319247
10177,757149
10178,1999016
10179,1101487
10180,2719678
10181,2073322
10182,2390544
10183,1788290
10184,788372
10185,2092071
10186,1794496
10187,1094211
10188,1537423
10189,1080929
10190,1007751
10191,2273868
10192,1867240
10193,2285371
10194,1799616
10195,1230958
10196,2267428
10197,2781522
10198,2613799
10199,1307323
10200,870384
10201,123738
10202,659676
10203,1156234
10204,23229
10205,2032849
10206,2222571
10207,178334
10208,1675387
10209,2429268
10210,2459195
10211,2600861
10212,1725158
10213,762252
10214,1974170
10215,2776105
10216,1042938
10217,749887
10218,2708587
10219,2181741
10220,1349628
10221,2862354
10222,665865
10223,2052582
10224,2042553
10225,2603492
10226,1863959
10227,2694221
10228,1731839
10229,1389337
10230,1837479
10231,1882876
10232,2221136
10233,507450
10234,2106819
10235,1685804
10236,290987
10237,691036
10238,1787662
10239,627743
10240,1390412
10241,903674
10242,1836350
10243,1826196
10244,2111576
10245,526808
10246,2722330
10247,262695
10248,2774637
10249,2210355
10250,1281786
10251,2477329
10252,386411
10253,2380618
10254,2960656
10255,327272
10256,2143622
10257,1565817
10258,1646320
10259,954838
10260,1812046
10261,360912
10262,956328
10263,2797329
10264,333585
10265,1476069
10266,1197378
10267,1815112
10268,1073213
10269,226606
10270,2924378
10271,329884
10272,514848
10273,2877020
10274,2669872
10275,1119976
10276,1259030
10277,191767
10278,726437
10279,104965
10280,2716280
10281,1508323
10282,1871646
10283,950085
10284,798287
10285,1994501
10286,1485967
10287,1123222
10288,1692054
10289,1894310
10290,2281712
10291,796200
10292,65707
10293,2432660
10294,1163530
10295,2389680
10296,2914915
10297,2626084
10298,1225445
10299,223859
10300,2516043
10301,2477042
10302,2223662
10303,49239
10304,1598589
10305,2197026
10306,1148244
10307,1318925
10308,2156381
10309,428799
10310,2279349
10311,2527034
10312,2781048
10313,2722289
10314,1771084
10315,667303
10316,1565932
10317,867410
10318,778006
10319,2284427
10320,1972711
10321,2882552
10322,746028
10323,2100241
10324,2332701
10325,1427361
10326,1396875
10327,2131513
10328,2942495
10329,296904
10330,2529129
10331,48789
10332,1048283
10333,450112
10334,2383702
10335,1053231
10336,1246801
10337,464042
10338,805082
10339,1535634
10340,813388
10341,963339
10342,1320635
10343,1831928
10344,1990897
10345,875497
10346,2556736
10347,2447821
10348,1542351
10349,139306
10350,1806733
10351,1105314
10352,2867559
10353,2192647
10354,326892
10355,1640133
10356,703807
10357,965169
10358,1846175
10359,1815153
10360,1051471
10361,690276
10362,1715352
10363,2936264
10364,974727
10365,350807
10366,38614
10367,1997479
10368,58097
10369,932987
10370,1944754
10371,1406115
10372,1660881
10373,424104
10374,696480
10375,1868479
10376,1540093
10377,2847613
10378,2706736
10379,2635772
10380,1457537
10381,2294565
10382,1021159
10383,219059
10384,1219269
10385,2045373
10386,2907634
10387,2060276
10388,2308035
10389,56734
10390,691645
10391,757823
10392,32371
10393,2073826
10394,2773316
10395,384174
10396,293897
10397,1271917
10398,173480
10399,1618842
10400,2779619
10401,1934700
10402,845116
10403,1575229
10404,2040631
10405,2597596
10406,423394
10407,2183342
10408,2681611
10409,1739721
10410,1184768
10411,2469309
10412,2472465
10413,2333488
10414,2709595
10415,650455
10416,2047104
10417,1709389
10418,507655
10419,2113046
10420,1312015
10421,1697957
10422,610740
10423,1124771
10424,2855485
10425,2792477
10426,1387945
10427,227819
10428,534501
10429,192535
10430,2357987
10431,1616796
10432,2576468
10433,1280566
10434,1348294
10435,1033543
10436,1418776
10437,66982
10438,2869233
10439,2719600
10440,2082904
10441,1270110
10442,147559
10443,2800792
10444,2344753
10445,1138524
10446,2827771
10447,1114185
10448,1458922
10449,2857819
10450,1057138
10451,1882392
10452,406716
10453,1790902
10454,578887
10455,2207451
10456,1532627
10457,2893504
10458,2134195
10459,1066442
10460,2917047
10461,1910198
10462,1877948
10463,1082021
10464,839987
10465,2466919
10466,2753147
10467,2455399
10468,786660
10469,2753753
10470,2814004
10471,935928
10472,1613951
10473,2491857
10474,1261084
10475,2087129
10476,1066914
10477,2891508
10478,1199463
10479,1186775
10480,2229368
10481,464108
10482,2584416
10483,1646872
10484,2341750
10485,2688071
10486,504579
10487,98027
10488,1138432
10489,1155707
10490,2172161
10491,1478774
10492,33119
10493,1648938
10494,2034274
10495,2140175
10496,2714740
10497,1925727
10498,1074355
10499,2613480
10500,2400364
10501,1163897
10502,686546
10503,1254825
10504,477943
10505,1037902
10506,132948
10507,999170
10508,624154
10509,2409790
10510,2775542
10511,316883
10512,828574
10513,361276
10514,2810174
10515,1172660
10516,283162
10517,1112027
10518,1314334
10519,2462263
10520,1173981
10521,709616
10522,797121
10523,2484204
10524,412722
10525,2195691
10526,203969
10527,1847449
10528,1568183
10529,1583569
10530,1571034
10531,2810887
10532,35544
10533,494339
10534,1007780
10535,2143584
10536,2887505
10537,138029
10538,1919008
10539,2224080
10540,375306
10541,2769042
10542,81307
10543,433466
10544,2431156
10545,2576505
10546,1227949
10547,297705
10548,2214804
10549,1282479
10550,564093
10551,1027492
10552,1341131
10553,339073
10554,396070
10555,274658
10556,2241911
10557,1346640
10558,286894
10559,2582094
10560,2208869
10561,2945939
10562,1591870
10563,1470458
10564,848845
10565,1799973
10566,2650833
10567,703367
10568,1115693
10569,623936
10570,2717545
10571,1335007
10572,2305408
10573,2262624
10574,2880379
10575,2625243
10576,1174052
10577,1157202
10578,1091861
10579,2764391
10580,2359023
10581,2663306
10582,2339005
10583,593107
10584,1354611
10585,2098502
10586,1524198
10587,1539834
10588,1679537
10589,2281775
10590,737657
10591,2252542
10592,107050
10593,1007305
10594,782188
10595,1331978
10596,377134
10597,470431
10598,2822691
10599,1853488
10600,1667906
10601,1617838
10602,1331786
10603,1856042
10604,1072370
10605,1461717
10606,1510865
10607,1970110
10608,2018453
10609,672857
10610,2865380
10611,1158749
10612,425983
10613,527906
10614,171267
10615,2063633
10616,164036
10617,1508892
10618,2722909
